name,pop_diff_past,aware_diff_past,201902人気度,201902知名度,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3,weightedPV1,weightedPV2,weightedPV3,weightedPV4,weightedPV5,allPV,burst_weightedPV1,burst_weightedPV5,weightedPV1_past,weightedPV2_past,weightedPV3_past,weightedPV4_past,weightedPV5_past,allPV
ビートたけし,-5.7,-2,38.1,99.5,2,7771,8,179.0,-6.599999999999998,-0.7000000000000028,32.4,97.5,25.8,96.8,3.0,-34.0,4.0,1.0,54.0,88.0,5.0,142.0,7.408189447065427e-07,0.01998968042449008,18.597796319844743,376706.7937081609,37.59395578260459,67858.86996966347,161730.60474666077,40339.02510566461,3971.674097865065,105578.50474953392,339699,1599.769563077697,2066.476444516854,619451.4796002642,1297388.8674401615,36612.789274145805,4022.0969354690687,606902.872182558,3651138.0
ブラックマヨネーズ,1.1,0,23,91.2,7,7671,10,93.0,-2.0,-0.6000000000000085,24.1,91.2,22.1,90.6,9.0,23.0,7.0,2.0,43.0,29.0,9.0,72.0,5.655142102127029e-08,0.00016369049027985225,6.118027770925539,116046.98696510338,14.904761921756103,13831.413132046291,33023.05672613428,8637.586767211813,761.5274858069365,21570.59390968969,69102,1138.6375096291215,1696.2272783802935,102854.06232251629,214913.3113263042,7195.499912319982,749.393409887081,99891.1909606316,608368.0
ベッキー,-5.8,-2.9,17.3,95.6,7,16742,7,110.0,0.40000000000000036,1.5,11.5,92.7,11.9,94.2,-3.0,17.0,2.0,5.0,48.0,41.0,7.0,89.0,9.655367937349824e-08,0.0013278097111259126,10.28233764880291,217823.67279961018,20.444842001826164,28341.675351478076,66789.46491627143,13704.278598234916,1146.111319604966,42235.003462273744,143537,3292.741337087327,4625.997601450053,259127.67571951266,537019.5266373842,14649.489361318158,1348.6891593922767,243085.33972713252,1549408.0
ホラン千秋,2.1,1.8,15.8,85.3,12,120135,55,222.0,1.7000000000000028,0.0,17.9,87.1,19.6,87.1,-5.0,-18.0,25.0,26.0,72.0,92.0,51.0,164.0,3.7957822426193294e-08,0.0008293523377503952,18.614425950098983,521501.4226511862,47.839737405169316,80578.07001554144,191740.96594233494,49899.59002088505,3434.438093499186,123490.94006660668,404072,21779.219430316323,30935.36594934688,436855.5643468071,914315.8078841708,34259.71599066017,2630.1499985877726,426458.0931000256,2579600.0
マキタスポーツ,-1.6,-6,8.3,55.4,3,7810,5,179.0,-0.20000000000000018,4.200000000000003,6.7,49.4,6.5,53.6,-1.0,-35.0,2.0,3.0,29.0,76.0,5.0,105.0,9.900325806170062e-08,0.0003539417253880667,13.888209799932886,223278.67622973502,24.540717400609793,17912.674320907918,42975.86797910506,11241.673092954665,999.1569726188459,28342.67290262318,88829,1074.9250758140224,1874.7650220111311,113238.67363420254,234769.1694987547,5341.424842012037,622.560403174769,106440.29354888818,676125.0
マギー_(モデル),-2.3,-7.7,8.3,73.5,8,15914,18,257.0,-1.0,-1.8999999999999986,6.0,65.8,5.0,63.9,4.0,89.0,7.0,3.0,119.0,70.0,10.0,189.0,9.861499258244448e-10,2.159309500524955e-05,20.788564873996595,351667.19063261384,41.70206619614601,16251.05901597373,39047.09827155026,12504.068241198298,659.3667832806864,25512.215040452167,80753,2528.9201603787856,5049.176930874697,135342.4140358233,283196.1456308743,11220.292390395294,1396.6316802051815,132588.0994082651,799604.0
マツコ・デラックス,0.7,0,51.9,98.6,5,23182,32,456.0,-1.6000000000000014,0.30000000000001137,52.6,98.6,51.0,98.9,25.0,179.0,22.0,9.0,251.0,158.0,31.0,409.0,9.226417149143688e-08,0.0012451517317478076,32.843683169987656,915752.3100824719,101.00334578216437,57131.068281521104,135997.03791139953,32045.69726842928,4324.4916298435755,89632.45811399585,286551,5978.959148501191,12003.951369682169,502704.969874759,1041273.6187821736,29341.66285315976,3596.895500817062,471524.6845354273,3008695.0
ムロツヨシ,0.4,5.6,49,87.1,8,48691,26,137.0,-2.6999999999999957,0.20000000000000284,49.4,92.7,46.7,92.9,23.0,184.0,16.0,2.0,112.0,9.0,18.0,121.0,1.0502354024629128e-07,0.0033835581879590837,10.624593348055845,266315.76469308935,26.429364846369324,38290.43815430229,90754.01468948313,20325.2071362083,2634.0240254368346,59060.40871416444,193007,8790.047917019505,13095.984276602609,529886.1082411057,1097536.1385167413,23489.711398881744,1453.1070866487644,494699.5670139801,3165417.0
ユースケ・サンタマリア,-7.8,-5.1,28.5,93.1,9,24782,8,34.0,-3.5,1.2000000000000028,20.7,88.0,17.2,89.2,3.0,6.0,4.0,1.0,12.0,10.0,5.0,22.0,1.400994642882548e-07,0.00039515939243430187,3.4833378420343775,72481.80861379641,7.077236252412305,20789.2661468267,48641.56633467708,9014.259200932172,734.8239722247795,30237.365293133025,106193,4354.623770921714,5851.5302838899715,184817.8081080849,383074.63313617156,9687.073821940383,939.2294329345582,173468.56016039607,1105175.0
リリー・フランキー,-3.8,-4.8,21.1,85.7,3,8461,3,79.0,-0.6999999999999993,1.7999999999999972,17.3,80.9,16.6,82.7,1.0,21.0,2.0,1.0,29.0,13.0,3.0,42.0,3.484521090524607e-08,0.0006184373931909992,6.6127606910676775,127918.93218365154,12.87726558830137,25147.368930963105,59820.20702952508,14544.977498305328,1501.956115852898,38935.49185061482,126221,1256.17908292131,1606.7732942416078,238049.5592567484,494048.51704420877,16376.74855129153,1694.960422203022,225041.9412415483,1422078.0
三吉彩花,0.7,8.9,4.1,23.5,7,30999,22,84.0,0.5,-0.19999999999999574,4.8,32.4,5.3,32.2,32.0,142.0,17.0,1.0,75.0,4.0,18.0,79.0,1.1453634883661647e-09,6.70815882729271e-05,7.698471121081769,169955.10197240952,16.211972657712153,40408.12026147548,96946.22203734501,27187.88703963688,1698.959308606893,63354.451543597745,200372,5785.650692559578,8581.223972572483,477697.3543941667,985477.0981367525,21189.0891400443,1686.27488209375,439049.27788237046,2869185.0
三宅裕司,-4.4,-7.6,16.3,89.9,7,23528,12,59.0,1.5999999999999996,2.299999999999997,11.9,82.3,13.5,84.6,4.0,23.0,4.0,3.0,26.0,13.0,7.0,39.0,3.296992766036264e-08,3.320842579466605e-05,5.097122417003482,94378.95050571137,10.363530079136899,16811.864576826432,39183.59231131292,6242.695678410426,500.26117467356585,24092.391185704873,86158,4126.970866020631,5280.641542307687,81083.2220323361,170457.05862350445,6978.814984550174,655.1318571123757,80711.29390225295,476536.0
三戸なつめ,-1.4,-15.4,4.1,66.2,2,10978,0,33.0,-0.20000000000000018,-1.0999999999999943,2.7,50.8,2.5,49.7,0.0,12.0,0.0,0.0,16.0,7.0,0.0,23.0,0.0,9.823586017473043e-07,1.8831523666358936,36104.72157468996,4.050077531674761,8109.304676571078,18936.058697189674,2633.970688264441,289.2977517649137,11742.51176365738,41416,2081.284104640581,2981.282089171311,76142.79343530966,157699.7749543226,2866.731235758656,266.91031210707126,71124.61641533033,454749.0
三浦友和,-1.1,-2.7,20,84.8,5,17241,20,128.0,0.40000000000000213,0.20000000000000284,18.9,82.1,19.3,82.3,28.0,73.0,17.0,0.0,73.0,24.0,17.0,97.0,5.790355936580353e-08,0.0003185506160069198,9.930046324140857,242218.1508924155,21.615814861666024,37091.75624798254,87360.40501506436,16297.083182385124,1339.0243602583446,55024.998829696604,187736,2038.9987888354399,2514.0842596923258,213944.45645166686,445701.8180580697,14891.867890000893,1526.6530700137414,205315.63133747427,1270601.0
三浦知良,-2.6,-3.7,26.7,92,12,59580,22,120.0,-1.4000000000000021,2.1000000000000085,24.1,88.3,22.7,90.4,60.0,196.0,21.0,1.0,102.0,14.0,22.0,116.0,1.1050081546403996e-09,0.00015939823528047446,11.580525673283843,294556.5723874682,25.37164877012749,74543.08260267286,178928.2800337124,42225.72333683672,5925.6761051519225,119871.59694707666,369576,7641.9661301966025,14531.377953789097,306392.68290682643,642180.5116057195,21206.8410986817,2241.8050006214953,301256.73674294434,1805625.0
三浦翔平,3.2,5.7,13.1,62.1,12,32225,37,121.0,-3.0,-1.2999999999999972,16.3,67.8,13.3,66.5,24.0,71.0,26.0,5.0,70.0,21.0,31.0,91.0,2.1484853675180272e-08,0.00013595482871703554,9.428767695735274,235312.27326034912,24.448477507735202,35867.949244571886,84153.69733581129,15474.92272187845,1174.2964772090065,52501.41078737458,182457,5377.6154036082025,7397.022927964505,436639.18850722397,909215.6868187004,32425.871098764383,5282.781515308096,420357.02121069207,2595986.0
三浦貴大,-2.3,-2.6,7.1,45.8,8,28765,5,55.0,-0.5999999999999996,1.1999999999999957,4.8,43.2,4.2,44.4,-2.0,21.0,0.0,2.0,24.0,15.0,2.0,39.0,2.356612711317835e-08,0.0002601969671948926,4.494853055622327,100683.48759109617,9.430680567960437,38527.56238295222,91576.55470383786,20575.579442199713,1518.8958414823207,58791.4559329753,192960,4008.247608079251,5771.29821033255,320981.6208501505,659838.378183114,12322.643268005992,1284.1422682293144,290917.36210691696,1937306.0
上地雄輔,-5.4,-1.6,14.2,87.1,8,27412,7,61.0,2.0,1.9000000000000057,8.8,85.5,10.8,87.4,10.0,45.0,7.0,0.0,35.0,6.0,7.0,41.0,3.228747633974563e-08,0.00019721877008490574,4.535628220605601,127838.43727700898,13.670637806509134,26892.393907862483,62415.40036180663,10269.865052205194,935.8768146554664,38183.17270619007,138751,4842.44608661998,7051.469096954946,219414.48553301595,457321.80899657443,17238.169190705525,1679.3217707830368,211053.15518748155,1302830.0
上川隆也,-3.5,4.1,20.7,69.2,7,36155,16,101.0,0.10000000000000142,-0.20000000000000284,17.2,73.3,17.3,73.1,19.0,59.0,11.0,1.0,49.0,18.0,12.0,67.0,9.035208589172541e-08,0.0006498995860676269,8.66983307119718,150016.24487036737,16.81485183335452,42740.45339819179,101464.99231654148,24404.589569371252,1522.0084073229868,64825.51203626773,214500,7617.913432361904,11668.34563326933,245007.43572367638,519075.7993619429,49081.77623632968,12916.005422667848,262600.3882318858,1437864.0
上戸彩,4.6,-2.3,32.4,94,6,50335,22,155.0,-2.700000000000003,1.3999999999999915,37.0,91.7,34.3,93.1,23.0,117.0,18.0,1.0,108.0,21.0,19.0,129.0,2.2620917492499927e-08,0.0013446309957416476,16.95301756576016,447650.8443240438,44.56821608272099,48528.22494412743,116548.20153295653,30257.519259482593,4622.962826028807,79061.86326817352,240906,9518.877460641459,19458.889654441566,343658.656748296,718563.1027493377,25079.757313299648,2366.890225889714,334544.7386016281,2031597.0
上田晋也,-6.6,-1.7,37,96.6,3,7770,4,103.0,-2.099999999999998,-2.0,30.4,94.9,28.3,92.9,1.0,28.0,1.0,0.0,53.0,27.0,1.0,80.0,4.233332541710242e-08,0.00020793494868304733,9.607418784218723,203712.72552143433,23.401733898080746,25760.67983307053,61121.68550730391,13551.335204611356,2063.675107752245,40161.650366732116,129772,2759.2998155223477,4946.47527740167,219672.12955968894,456466.06113634113,12281.765091417501,1168.1283295591277,208312.88326244286,1307926.0
上白石萌歌,8.3,35,11,44.6,10,87396,80,330.0,-2.8000000000000007,-1.5,19.3,79.6,16.5,78.1,95.0,374.0,57.0,13.0,247.0,49.0,70.0,296.0,4.506812061121376e-09,0.0005569756938088227,27.128181431961206,630574.386093116,63.76911404236649,80758.9051266644,193904.26965882123,58226.106790713726,3788.577778353575,127184.91698769404,400842,17501.353213236907,28185.629662308456,1329517.399615734,2751870.101375521,48913.50275097774,5573.590977710993,1239764.1706440563,7954439.0
上白石萌音,18.9,43.9,5.7,40.5,8,91817,53,337.0,-1.9000000000000021,-1.6000000000000085,24.6,84.4,22.7,82.8,61.0,376.0,45.0,7.0,255.0,44.0,52.0,299.0,1.8291202276568125e-07,0.0047277538202408825,30.603538753997608,624600.9581573113,62.45790876871601,107805.97391835882,259182.62074566554,76609.69880336168,4643.437969178513,170009.46761611383,533695,19594.60858974645,31484.274060526706,1925486.8624865452,3990529.4418305876,63147.50447563207,9544.27978543552,1806309.5240507394,11489546.0
上野樹里,7.1,-0.1,21.6,79.6,10,51547,31,126.0,-1.3000000000000007,-2.299999999999997,28.7,79.5,27.4,77.2,60.0,173.0,30.0,1.0,103.0,12.0,31.0,115.0,3.3339638673121684e-07,0.0028469631046889607,9.612302529589119,236165.30864043758,24.05907839158636,52044.3172687101,123352.18733018772,27073.611494517747,3305.2060570831827,80023.45843330226,262150,9511.239437362527,15513.15336725698,645574.1096592325,1349544.1555603591,30059.392298410075,1824.7588091345733,625510.5477541948,3814852.0
中丸雄一,3.2,3.7,20.7,78.2,17,77436,65,249.0,-0.8999999999999986,2.5,23.9,81.9,23.0,84.4,50.0,89.0,37.0,14.0,97.0,59.0,51.0,156.0,1.3867844494376706e-07,0.0005821266425872056,20.185576596407625,408993.5222045365,47.24307392359333,45520.915642196924,106173.08625918906,17818.114517204416,1969.1861029854945,65971.1126816778,233437,12365.825714701998,16081.506082141837,205756.97330287495,433296.4042961828,22669.165509038543,2555.1558221960518,207053.31542527152,1208451.0
中井貴一,-1.8,-7.4,27.1,90.8,8,65874,47,154.0,1.8000000000000007,4.199999999999989,25.3,83.4,27.1,87.6,51.0,148.0,34.0,6.0,107.0,16.0,40.0,123.0,1.3368931767227487e-07,0.0004715301725625624,11.685363122297598,262482.12488083885,27.63239629612533,53680.91992443413,126527.63729701622,21594.660272723348,1677.3948044155966,79585.78244193736,271020,12571.769729569865,17579.916616602426,271693.6820471901,569368.837769338,20559.680304658305,1750.2580121704896,266752.57613733516,1603154.0
中尾明慶,1.8,0.9,10.8,74.7,5,31419,13,142.0,3.9000000000000004,5.1000000000000085,12.6,75.6,16.5,80.7,7.0,156.0,9.0,4.0,114.0,20.0,13.0,134.0,5.608711876007922e-08,0.0009971340857915937,10.496431274662907,273965.917673884,29.58071278439847,51425.390144419056,122028.83115243311,29551.72848366526,1711.4939664892531,77733.89765149161,258379,3048.2290911236723,5463.884134510957,286417.61959047656,596905.6248889525,21645.017969784487,2455.0198065204363,275664.36988906603,1700606.0
中居正広,-3.5,-2,32.9,98.8,11,128584,157,396.0,3.5,0.4000000000000057,29.4,96.8,32.9,97.2,-6.0,110.0,85.0,63.0,221.0,137.0,148.0,358.0,2.41561646195199e-07,0.0016188658959499004,33.00770526993354,995354.157713814,90.0486015675431,109430.87172777504,262933.8308178655,65592.07777669445,5841.161512203418,173670.03535217923,540869,13051.71084368599,22874.895935840403,368680.79733222065,769833.6957046401,34034.65326723511,2978.3405509737468,357333.6071595849,2186096.0
中山秀征,0.6,-1.1,13.6,91.9,13,51455,28,76.0,-1.299999999999999,1.1000000000000085,14.2,90.8,12.9,91.9,27.0,61.0,24.0,2.0,56.0,8.0,26.0,64.0,1.6097420195061664e-07,0.0005282366484009946,6.069669339770261,180971.64199335728,19.858261844452983,29739.280380406508,69148.55636903839,10396.395028490439,683.5388268903372,42121.93468162043,152754,9415.431704191644,12676.341837260125,154652.45527248818,327671.00187328935,19637.21049768452,4461.569633019759,161891.41402190726,901861.0
中山美穂,-1.7,-6.9,12,83.5,9,108692,17,73.0,-0.7000000000000011,1.8000000000000114,10.3,76.6,9.6,78.4,12.0,33.0,12.0,3.0,40.0,25.0,15.0,65.0,1.1582464686313762e-07,0.0008107024772503467,5.90562730886781,134503.7731536634,14.965770799007897,68362.98179702298,161661.8928476347,33250.336205985666,2151.470065654772,102287.19663046533,344255,21505.802388695145,30842.573136537398,343212.7224399306,720836.4894340162,30114.46784900297,3600.296140131315,341207.73161515297,2019183.0
中島健人,4,8.3,14.2,66.9,10,47260,36,316.0,0.6000000000000014,1.5999999999999943,18.2,75.2,18.8,76.8,76.0,525.0,32.0,4.0,272.0,27.0,36.0,299.0,3.9876999904016285e-08,0.00034907774585993267,23.41268209740281,537938.0879670784,54.280971466580255,60835.65932532974,145053.60027695665,35363.611543531,3084.1863546388086,94275.35620556033,304029,7222.886027119788,10433.079684851993,448379.1123610376,934208.197423403,28060.86557465946,2730.932410844902,430089.01018572476,2661457.0
中島裕翔,1.8,4.9,10.8,50.3,6,27801,35,220.0,0.5,2.0999999999999943,12.6,55.2,13.1,57.3,61.0,209.0,28.0,4.0,157.0,45.0,32.0,202.0,3.024602029132443e-07,0.0007380038061012943,19.977143870737443,465043.50609398267,46.53548895450527,57744.39111574521,137221.17992270918,34806.58061641164,4656.114198844201,90309.134254475,290920,4661.90424482949,11720.780847978076,257191.46170388942,549534.7364366526,63491.818382833975,7457.293092164,277056.43136566435,1492056.0
中川大志_(俳優),2,13.8,13.8,48.1,15,329650,99,318.0,5.300000000000001,9.399999999999999,15.8,61.9,21.1,71.3,158.0,316.0,79.0,14.0,229.0,67.0,93.0,296.0,0.0,0,25.98093559313342,612906.3537028431,58.6434997277062,164007.30644130587,380916.7159672278,49047.78683199059,6276.3518621016165,234402.04978557336,843262,55179.922605715255,81501.27616345552,512128.7141959678,1056397.9597171494,29942.539951204933,4931.5985748681605,473789.1326014707,3084744.0
中川翔子,7.6,-1.9,23.4,93.1,9,74844,65,305.0,-3.1999999999999993,0.09999999999999432,31.0,91.2,27.8,91.3,51.0,332.0,49.0,14.0,243.0,52.0,63.0,295.0,1.1364347260195057e-178,7.770063763851458e-05,25.69308494036228,688835.4085387177,66.91209532678157,70059.0374704607,166772.63326045527,40568.65254021315,2838.151717285451,107350.71534621208,350758,14566.457101907097,23401.139052114057,484750.69546346174,1016188.0238553479,33037.06261534736,2404.505423869782,475769.4938647921,2853924.0
中村アン,-2,-8.3,19.3,73.1,4,53946,25,276.0,-0.10000000000000142,1.4000000000000057,17.3,64.8,17.2,66.2,21.0,47.0,18.0,4.0,103.0,89.0,22.0,192.0,0.0,7.997150044558353e-05,23.390372873623246,578275.9916509737,53.889031192135256,73293.56688916443,168095.12599909471,23309.214225274325,1905.539086054588,99781.42238536685,383452,8261.279310730983,11061.211012986161,396184.309464479,846172.5472116093,89801.48049496538,13541.047348739288,428320.5516677931,2296858.0
中村俊介,-0.2,-4.5,7.1,71,11,9627,7,75.0,-1.1000000000000005,-1.4000000000000057,6.9,66.5,5.8,65.1,-1.0,12.0,0.0,1.0,15.0,14.0,1.0,29.0,0.0,1.4921014889538729e-05,6.492078177766964,174681.07474085104,11.86403198408607,12065.201375639172,28755.352608097844,6757.223519532784,550.3205668848184,18617.943791025806,60280,1585.614131941625,2296.234701662262,102713.63316580067,213701.54592809937,5546.540864073282,591.308454323326,97944.17539993217,610813.0
中村倫也,9.4,23.7,18.9,53.5,5,24620,20,273.0,-2.3000000000000007,3.700000000000003,28.3,77.2,26.0,80.9,28.0,337.0,16.0,1.0,211.0,24.0,17.0,235.0,0.0,1.639837276187244e-05,20.750004597120448,414027.39816079405,43.20860174948998,87875.175733327,204801.645690825,32542.26845789701,4719.416941475794,128098.37790504674,451176,5219.396076101977,11377.099786099898,1286528.024161604,2630907.9818699616,71397.68166230374,9484.216762727037,1144830.2289533985,7833856.0
中村勘九郎_(6代目),-6.9,-8.9,14.9,87.3,5,15756,10,74.0,-0.20000000000000018,1.7999999999999972,8.0,78.4,7.8,80.2,16.0,128.0,8.0,0.0,65.0,3.0,8.0,68.0,0,0,6.101427202411302,123255.15696806277,12.866994180064689,20595.344327404844,49159.349252744374,11657.603335754333,870.1847092187605,31859.164127028573,102612,3324.5034626721535,5165.578564296733,158304.3303402002,327496.43661843054,7106.502386176738,661.9064049946958,147316.3013431727,948149.0
中村獅童_(2代目),-3.2,-5.7,12.6,90.8,6,34022,14,74.0,0.6999999999999993,4.5,9.4,85.1,10.1,89.6,20.0,90.0,12.0,2.0,61.0,10.0,14.0,71.0,0,0,6.57398704903024,149772.56710264276,15.137572168776261,29634.254004366696,69557.568469172,13615.802654775847,2504.5577667326743,44919.44203529972,151433,7052.369501751522,12094.936450616175,271993.23388450104,574857.9992308163,32921.803925120366,2449.025842684022,276452.86800575454,1588035.0
中村隼人,-0.2,-0.9,0.9,14.5,16,1122,31,84.0,-0.19999999999999996,5.700000000000001,0.7,13.6,0.5,19.3,46.0,118.0,26.0,2.0,61.0,10.0,28.0,71.0,0,0,8.211246069195628,157645.39156209936,14.557679059086515,548.8434878853283,1362.9528115555966,629.4096018039137,24.706916436099913,942.7879727400883,2619,205.93878925603335,399.27847119280784,3905.4256731318105,7901.875168374567,126.4815341092565,14.171825354297335,3306.996794360909,24078.0
中村雅俊,-1.2,-8.2,16.8,83.4,9,28712,15,61.0,1.700000000000001,7.599999999999994,15.6,75.2,17.3,82.8,20.0,50.0,14.0,0.0,38.0,9.0,14.0,47.0,3.6539918880529006e-08,0.00031808432706297994,5.148306928338679,101862.23241768763,10.902498966915303,28113.96410808544,66730.3436404164,14975.789103851523,1581.9173227284,43194.690807849416,141332,4547.005108033536,7974.957608491431,203370.33306955424,428503.04903271893,15543.678514448618,1946.631404118078,204510.88993267855,1189659.0
中村静香,-0.4,-3.4,4.6,23.4,8,43039,17,61.0,0.7999999999999998,3.8999999999999986,4.2,20.0,5.0,23.9,-3.0,5.0,3.0,6.0,19.0,20.0,9.0,39.0,0.0,2.4648779634757335e-05,4.792004541347426,86295.81412201999,10.642568872955865,31723.802782810413,75186.9752025731,16920.69111641581,998.9377184306162,47763.85820514636,159419,7418.862454340196,10260.52838969117,190661.84539642974,400361.87478114455,11074.135306133574,889.2236006639188,188349.78783413747,1119959.0
中条あやみ,5.1,11.2,18.8,55,11,97216,40,208.0,-2.299999999999997,4.099999999999994,23.9,66.2,21.6,70.3,23.0,180.0,28.0,11.0,158.0,25.0,39.0,183.0,9.997668951875942e-09,0.0009055624598579974,14.977445789867906,353201.64050248807,34.4069761708038,73652.62011210059,172890.10094063752,27856.442332008664,2150.855515692071,107751.73442879636,373752,13510.113007549182,18032.438920597146,803334.9004974767,1653856.7379481501,18789.087727539292,1645.9892051867796,731149.8559223813,4832305.0
中田圭祐,0.2,0.5,0.5,8.3,9,14442,30,107.0,0.40000000000000013,-1.9000000000000004,0.7,8.8,1.1,6.9,25.0,117.0,21.0,8.0,84.0,20.0,29.0,104.0,0.0,1.1336896388379758e-07,8.350634840105895,140995.53448431086,15.669817439010108,10257.194539210917,24127.083609309404,5138.576099663284,943.6151061949429,15734.009199706794,52324,1976.4366783115577,3156.588838840291,33761.92019109186,77951.89027879662,21853.219356369467,3953.4894314556254,49897.774429284385,179573.0
中谷美紀,-2,-7.3,21.8,81.8,3,11106,6,154.0,3.0,2.0,19.8,74.5,22.8,76.5,4.0,147.0,4.0,1.0,111.0,20.0,5.0,131.0,2.18172663379636e-08,0.000292456442516333,11.709113435255302,287670.71482146793,28.137765386304295,33189.75452172234,80634.9938299902,26479.605836292772,3018.63690062609,55425.02686617318,162873,2465.68472793846,4417.4394993467495,335993.2447954891,699121.5857047745,14620.509363191153,1454.7911954333026,320069.349637275,1994549.0
中越典子,-3.6,-8.6,8.7,62.1,9,21220,8,45.0,2.2,-2.299999999999997,5.1,53.5,7.3,51.2,7.0,24.0,5.0,1.0,20.0,5.0,6.0,25.0,0.0,2.4027746375767152e-05,3.4414221540704575,74017.22386371293,7.971251001238391,18570.403646455885,44042.4949381476,9642.542898645243,764.7782551406161,28186.798889201218,93292,4315.554741654652,6703.907432243536,144904.23122910073,304492.6376696726,16699.52224070502,1149.4919288799429,143900.45384910653,852999.0
丸山隆平,-0.2,4.3,12.9,62.1,3,4149,1,64.0,-1.3999999999999986,-5.300000000000004,12.7,66.4,11.3,61.1,-1.0,66.0,0.0,1.0,45.0,12.0,1.0,57.0,2.6028235560111073e-08,2.632376848764179e-05,5.3401678507716825,110442.59241228348,11.856299800060345,12525.86739170256,29963.292982933464,7612.93238653616,657.6379863404225,19621.278005181084,62333,862.4063140035917,1383.9975694712587,124773.08127271602,257958.26558057396,5794.986243326816,612.4057175233705,115872.86541888893,747646.0
久保田紗友,0,-0.5,1.8,8.5,6,16995,11,50.0,0.09999999999999987,1.4000000000000004,1.8,8.0,1.9,9.4,13.0,55.0,8.0,1.0,33.0,8.0,9.0,41.0,3.871507087624009e-08,0.00024306694565737248,4.787820289283701,77915.29242600969,10.56080967271973,29058.96160413913,68075.30716133153,13658.113044921802,1062.6564112139624,42441.30040414002,148357,1562.1849927257012,2366.5018912469905,176390.36664374216,371562.14127189835,23839.94847438756,4862.780334737759,180259.5334275902,1035989.0
久本雅美,-6,-1.2,23.5,95,7,14700,12,59.0,0.6999999999999993,-1.0999999999999943,17.5,93.8,18.2,92.7,1.0,-19.0,6.0,5.0,13.0,23.0,11.0,36.0,3.135765522424182e-09,2.7161684274465198e-05,5.21252365017831,134618.59079759064,13.85694054805278,18322.99962703629,43381.85574952132,9562.637594316495,790.0208393979333,27708.402232001714,92307,2906.96841040844,4436.453222029353,143803.66727431593,300316.2858054887,11020.265787775861,1016.5942769058767,139342.40170020564,851670.0
久間田琳加,2.3,7.1,0.5,2.3,10,48920,30,172.0,0.40000000000000036,2.0999999999999996,2.8,9.4,3.2,11.5,59.0,334.0,27.0,1.0,159.0,6.0,28.0,165.0,1.0300664893851613e-07,0.00037994817380133234,13.27113045060543,288970.42302433215,31.88713212413286,31798.834655201943,77644.64392319552,25575.06420458789,2458.095429030801,53403.26203297243,154664,8059.60791328967,12471.526270129081,208475.80586510763,434077.5068187407,6143.73036118707,568.3091219169246,198798.35438713012,1234040.0
乙葉,-2.3,-6.7,15.9,74.7,8,24156,9,55.0,0.7000000000000011,-2.0,13.6,68.0,14.3,66.0,3.0,-10.0,3.0,2.0,8.0,25.0,5.0,33.0,2.389077228957352e-10,0.00021637866111822278,4.599426614047005,103433.64916062617,9.237718372565235,17376.150924299458,41488.96083738328,10079.80180193414,1139.476623797673,27276.764154989734,86817,5068.536424813138,8153.325032385166,134030.78831515013,278625.30442415946,5589.432367476843,513.1005737706536,127141.13316223361,797037.0
