name,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count
藤井隆,5,12794,8,136.0,0.3000000000000007,1.8999999999999915,20.2,80.4,20.5,82.3,5.0,81.0,4.0,0.0,67.0,19.0,4.0,86.0
藤原さくら,12,50838,35,127.0,0.0,2.0,3.9,21.2,3.9,23.2,50.0,115.0,27.0,4.0,85.0,28.0,31.0,113.0
藤原大祐,11,24234,13,57.0,0.7,0.2999999999999998,0.2,4.8,0.9,5.1,4.0,37.0,6.0,6.0,31.0,15.0,12.0,46.0
藤原竜也,5,54017,16,145.0,-0.9000000000000021,0.0,30.8,93.8,29.9,93.8,19.0,51.0,12.0,2.0,59.0,40.0,14.0,99.0
藤原紀香,6,23396,13,72.0,0.7000000000000011,0.29999999999999716,11.2,83.4,11.9,83.7,5.0,64.0,9.0,4.0,57.0,11.0,13.0,68.0
藤岡弘、,13,105759,17,72.0,-1.6999999999999993,-0.20000000000000284,18.9,88.3,17.2,88.1,30.0,106.0,17.0,0.0,61.0,4.0,17.0,65.0
藤木直人,4,36266,16,93.0,-3.099999999999998,2.0999999999999943,24.2,79.5,21.1,81.6,15.0,94.0,13.0,3.0,69.0,10.0,16.0,79.0
藤本美貴,7,25292,35,289.0,3.5,-3.0,10.1,72.2,13.6,69.2,39.0,316.0,31.0,3.0,242.0,39.0,34.0,281.0
藤森慎吾,8,31447,16,142.0,-1.5999999999999996,0.5,15.9,86.9,14.3,87.4,13.0,103.0,13.0,3.0,96.0,34.0,16.0,130.0
藤田ニコル,9,23604,58,344.0,-3.4999999999999982,1.4000000000000057,18.9,91.5,15.4,92.9,51.0,368.0,40.0,14.0,272.0,57.0,54.0,329.0
藤田弓子,7,4171,2,27.0,2.4000000000000004,0.29999999999999716,5.0,58.6,7.4,58.9,2.0,-6.0,2.0,0.0,1.0,3.0,2.0,4.0
藤野涼子,3,4402,0,39.0,-0.7,-0.5,1.4,6.7,0.7,6.2,0.0,36.0,0.0,0.0,24.0,3.0,0.0,27.0
蛯原友里,11,57072,56,109.0,-2.8999999999999986,1.3999999999999915,11.2,69.9,8.3,71.3,91.0,166.0,55.0,0.0,102.0,5.0,55.0,107.0
西島秀俊,6,131309,46,280.0,6.899999999999999,6.400000000000006,34.5,79.8,41.4,86.2,59.0,318.0,43.0,3.0,228.0,20.0,46.0,248.0
西村まさ彦,6,21390,12,46.0,-1.799999999999999,2.4000000000000057,17.7,73.5,15.9,75.9,-4.0,-9.0,3.0,5.0,17.0,21.0,8.0,38.0
西田尚美,4,12499,5,57.0,0.40000000000000036,-0.8999999999999986,11.5,47.6,11.9,46.7,5.0,38.0,4.0,0.0,27.0,4.0,4.0,31.0
西田敏行,5,12809,19,56.0,-1.6000000000000014,1.0,33.5,91.0,31.9,92.0,10.0,8.0,14.0,3.0,25.0,18.0,17.0,43.0
西畑大吾,4,13946,9,108.0,0.7000000000000002,2.6000000000000014,5.5,35.8,6.2,38.4,6.0,80.0,6.0,3.0,72.0,30.0,9.0,102.0
西野七瀬,2,13029,3,155.0,-1.9000000000000004,3.1999999999999957,15.4,53.6,13.5,56.8,3.0,180.0,3.0,0.0,137.0,10.0,3.0,147.0
要潤,2,2331,5,181.0,1.9000000000000004,0.0,14.9,86.0,16.8,86.0,1.0,40.0,1.0,1.0,42.0,18.0,2.0,60.0
見上愛,6,18307,9,129.0,-0.5,-0.2999999999999998,1.2,5.3,0.7,5.0,3.0,47.0,4.0,2.0,49.0,27.0,6.0,76.0
観月ありさ,8,55817,38,166.0,-1.6000000000000014,-0.6999999999999886,19.5,84.1,17.9,83.4,32.0,131.0,25.0,5.0,107.0,22.0,30.0,129.0
角田晃広,7,14852,7,50.0,1.4000000000000021,5.200000000000003,20.9,69.0,22.3,74.2,2.0,32.0,3.0,2.0,28.0,14.0,5.0,42.0
設楽統,7,27120,5,65.0,1.2000000000000028,1.0999999999999943,34.0,92.2,35.2,93.3,7.0,53.0,5.0,0.0,43.0,8.0,5.0,51.0
谷まりあ,18,119413,39,181.0,2.3000000000000007,6.700000000000003,7.1,36.5,9.4,43.2,52.0,287.0,35.0,4.0,166.0,11.0,39.0,177.0
谷原章介,8,52102,24,99.0,1.5999999999999996,4.6000000000000085,13.6,79.6,15.2,84.2,-24.0,-20.0,4.0,19.0,41.0,52.0,23.0,93.0
豊嶋花,9,27827,13,65.0,-0.09999999999999998,0.7000000000000002,0.5,4.6,0.4,5.3,22.0,86.0,9.0,0.0,40.0,3.0,9.0,43.0
豊川悦司,5,26066,12,86.0,1.1000000000000014,4.299999999999997,18.4,77.5,19.5,81.8,4.0,97.0,6.0,3.0,61.0,11.0,9.0,72.0
財前直見,13,136230,12,56.0,-0.6999999999999993,-0.8999999999999915,12.7,67.6,12.0,66.7,-3.0,-9.0,0.0,3.0,5.0,16.0,3.0,21.0
貫地谷しほり,4,9537,3,61.0,0.6999999999999993,-1.4000000000000057,14.5,69.4,15.2,68.0,0.0,42.0,1.0,1.0,34.0,11.0,2.0,45.0
貴島明日香,14,110754,71,296.0,0.5999999999999996,6.200000000000003,10.4,36.5,11.0,42.7,81.0,278.0,58.0,12.0,226.0,64.0,70.0,290.0
賀来千香子,9,22411,2,33.0,0.20000000000000107,-1.7000000000000028,13.1,66.5,13.3,64.8,0.0,-4.0,1.0,1.0,7.0,12.0,2.0,19.0
賀来賢人,12,101794,45,160.0,1.6000000000000014,-0.20000000000000284,33.6,85.3,35.2,85.1,41.0,217.0,33.0,6.0,127.0,12.0,39.0,139.0
赤楚衛二,9,266774,48,262.0,6.199999999999999,6.700000000000003,10.3,29.9,16.5,36.6,79.0,422.0,47.0,1.0,242.0,11.0,48.0,253.0
趣里,12,215043,66,299.0,2.5,7.699999999999999,7.6,31.2,10.1,38.9,145.0,233.0,51.0,9.0,144.0,69.0,60.0,213.0
足立梨花,10,41337,21,135.0,1.5999999999999996,4.6000000000000085,13.1,65.3,14.7,69.9,16.0,188.0,13.0,6.0,114.0,16.0,19.0,130.0
辺見えみり,8,13645,6,50.0,1.3999999999999995,-0.6000000000000085,6.4,74.9,7.8,74.3,-1.0,17.0,2.0,2.0,21.0,9.0,4.0,30.0
近藤春菜,10,22113,33,127.0,1.1999999999999993,0.5,29.6,96.5,30.8,97.0,26.0,86.0,23.0,6.0,78.0,26.0,29.0,104.0
速水もこみち,8,26262,5,58.0,-1.8000000000000007,1.9000000000000057,15.4,91.0,13.6,92.9,2.0,30.0,3.0,2.0,28.0,12.0,5.0,40.0
道枝駿佑,4,27969,28,306.0,-1.1999999999999993,3.5,14.5,48.0,13.3,51.5,39.0,388.0,24.0,4.0,241.0,42.0,28.0,283.0
遠藤憲一,3,6323,14,95.0,-2.5,-0.9000000000000057,41.6,92.4,39.1,91.5,11.0,103.0,10.0,2.0,74.0,5.0,12.0,79.0
遠藤章造,6,20447,5,56.0,1.0,2.299999999999997,8.7,80.2,9.7,82.5,0.0,-6.0,2.0,3.0,21.0,28.0,5.0,49.0
遼河はるひ,10,24149,12,49.0,-2.0,-1.5,12.4,63.4,10.4,61.9,4.0,18.0,7.0,3.0,23.0,7.0,10.0,30.0
郷ひろみ,14,167676,53,199.0,2.5,1.0999999999999943,15.0,92.4,17.5,93.5,78.0,214.0,47.0,4.0,148.0,38.0,51.0,186.0
酒井美紀,12,48993,14,45.0,-1.8000000000000007,-1.2999999999999972,8.3,58.8,6.5,57.5,7.0,11.0,6.0,1.0,12.0,6.0,7.0,18.0
酒井若菜,4,14526,8,46.0,-0.7000000000000002,-3.5,6.4,43.7,5.7,40.2,10.0,30.0,7.0,0.0,26.0,4.0,7.0,30.0
醍醐虎汰朗,9,66664,7,76.0,-0.09999999999999998,3.1999999999999997,0.5,3.9,0.4,7.1,8.0,91.0,6.0,1.0,57.0,6.0,7.0,63.0
重岡大毅,5,14856,8,93.0,1.3999999999999995,0.19999999999999574,6.7,49.7,8.1,49.9,13.0,142.0,8.0,0.0,79.0,8.0,8.0,87.0
野村周平,10,88472,23,90.0,-0.5,-0.8999999999999986,6.9,58.8,6.4,57.9,4.0,-15.0,12.0,10.0,35.0,45.0,22.0,80.0
野村萬斎,5,18583,16,82.0,0.5000000000000018,3.4000000000000057,15.6,79.1,16.1,82.5,25.0,108.0,14.0,2.0,67.0,12.0,16.0,79.0
野間口徹,7,22732,9,56.0,2.0999999999999996,6.200000000000003,11.0,68.7,13.1,74.9,15.0,32.0,9.0,0.0,25.0,4.0,9.0,29.0
金子ノブアキ,5,17539,7,52.0,0.2999999999999998,2.5,6.4,41.2,6.7,43.7,7.0,36.0,5.0,1.0,27.0,9.0,6.0,36.0
金子大地,8,50330,31,140.0,0.09999999999999987,3.9000000000000004,1.1,9.0,1.2,12.9,36.0,107.0,22.0,6.0,80.0,31.0,28.0,111.0
鈴木ゆうか,5,7424,4,58.0,0.20000000000000007,0.8999999999999995,0.7,4.2,0.9,5.1,7.0,65.0,4.0,0.0,40.0,10.0,4.0,50.0
鈴木京香,7,45137,20,71.0,-2.5,-0.20000000000000284,21.1,74.7,18.6,74.5,25.0,31.0,18.0,1.0,42.0,21.0,19.0,63.0
鈴木亮平_(俳優),6,40091,42,297.0,5.300000000000004,4.200000000000003,34.3,85.0,39.6,89.2,126.0,509.0,41.0,0.0,266.0,25.0,41.0,291.0
鈴木仁_(俳優),1,720,2,179.0,0.09999999999999987,0.0,1.8,8.8,1.9,8.8,2.0,68.0,2.0,0.0,75.0,49.0,2.0,124.0
鈴木伸之,7,64264,41,158.0,-0.1999999999999993,4.700000000000003,11.2,35.8,11.0,40.5,59.0,237.0,35.0,5.0,133.0,20.0,40.0,153.0
鈴木保奈美,10,48522,19,134.0,0.9000000000000004,0.20000000000000284,12.9,73.6,13.8,73.8,13.0,110.0,14.0,4.0,103.0,18.0,18.0,121.0
鈴木奈々,10,19261,18,110.0,3.1999999999999993,1.7999999999999972,8.3,83.7,11.5,85.5,-7.0,3.0,4.0,12.0,45.0,49.0,16.0,94.0
鈴木梨央,7,12489,11,28.0,0.2999999999999998,1.8999999999999986,5.7,42.7,6.0,44.6,15.0,27.0,8.0,1.0,17.0,5.0,9.0,22.0
鈴木浩介_(俳優),8,19033,11,59.0,2.0,6.5,9.7,59.5,11.7,66.0,9.0,54.0,8.0,0.0,43.0,2.0,8.0,45.0
鈴木砂羽,10,45223,10,70.0,4.700000000000001,1.6000000000000014,11.2,61.6,15.9,63.2,10.0,58.0,6.0,1.0,48.0,10.0,7.0,58.0
鈴木福,18,73993,56,144.0,2.5,0.5,21.4,88.3,23.9,88.8,92.0,228.0,48.0,6.0,131.0,8.0,54.0,139.0
鈴鹿央士,14,273767,69,351.0,6.9,13.899999999999999,4.6,33.5,11.5,47.4,134.0,610.0,62.0,7.0,329.0,19.0,69.0,348.0
錦織圭,5,34245,28,98.0,-8.100000000000001,2.0,24.6,90.4,16.5,92.4,20.0,16.0,23.0,4.0,58.0,37.0,27.0,95.0
錦鯉_(お笑いコンビ),11,95203,57,272.0,-1.6000000000000014,1.7999999999999972,21.8,88.3,20.2,90.1,65.0,310.0,47.0,9.0,226.0,36.0,56.0,262.0
長井短,6,8487,3,43.0,0.0,2.0,1.9,19.1,1.9,21.1,0.0,17.0,0.0,0.0,15.0,5.0,0.0,20.0
長嶋一茂,20,95783,62,137.0,-0.29999999999999893,2.0,15.2,92.2,14.9,94.2,3.0,-26.0,27.0,25.0,49.0,73.0,52.0,122.0
長澤まさみ,4,39298,42,436.0,-8.700000000000003,-0.6999999999999886,50.1,93.1,41.4,92.4,45.0,411.0,32.0,7.0,325.0,68.0,39.0,393.0
長谷川京子,7,24537,20,117.0,3.0,0.4000000000000057,9.2,71.5,12.2,71.9,19.0,149.0,17.0,2.0,99.0,13.0,19.0,112.0
長谷川博己,4,14685,1,55.0,-1.6000000000000014,2.1999999999999886,16.8,67.4,15.2,69.6,0.0,14.0,0.0,0.0,17.0,9.0,0.0,26.0
門脇麦,9,92573,37,157.0,1.5999999999999996,7.200000000000003,14.0,57.0,15.6,64.2,53.0,176.0,33.0,1.0,116.0,24.0,34.0,140.0
間宮祥太朗,2,8135,9,114.0,-1.6999999999999993,2.299999999999997,19.8,65.5,18.1,67.8,15.0,178.0,8.0,1.0,97.0,8.0,9.0,105.0
関口メンディー,16,77031,41,114.0,-1.1999999999999993,-3.0,17.5,84.6,16.3,81.6,39.0,161.0,31.0,7.0,96.0,11.0,38.0,107.0
関根勤,9,14671,11,79.0,-3.6000000000000014,-0.5,28.0,93.1,24.4,92.6,13.0,49.0,9.0,1.0,47.0,19.0,10.0,66.0
関水渚,11,51973,23,76.0,-0.6999999999999997,0.5,2.3,9.2,1.6,9.7,26.0,67.0,17.0,2.0,50.0,9.0,19.0,59.0
阿佐ヶ谷姉妹,14,58889,54,212.0,-0.30000000000000426,-1.0,41.2,96.8,40.9,95.8,8.0,67.0,20.0,19.0,86.0,57.0,39.0,143.0
阿部サダヲ,5,36418,9,171.0,2.8000000000000043,1.7000000000000028,32.4,89.6,35.2,91.3,6.0,173.0,6.0,1.0,119.0,22.0,7.0,141.0
阿部寛,4,55206,11,224.0,1.6000000000000014,0.20000000000000284,53.6,96.1,55.2,96.3,15.0,146.0,9.0,0.0,117.0,35.0,9.0,152.0
陣内孝則,3,5858,7,47.0,-2.700000000000001,2.299999999999997,18.6,83.7,15.9,86.0,4.0,-10.0,4.0,1.0,9.0,21.0,5.0,30.0
陣内智則,7,21248,15,90.0,-1.8999999999999986,0.6999999999999886,21.2,92.9,19.3,93.6,-7.0,5.0,4.0,11.0,39.0,37.0,15.0,76.0
霜降り明星,2,6700,9,291.0,1.8000000000000007,-1.3999999999999915,20.9,88.1,22.7,86.7,2.0,71.0,4.0,2.0,165.0,109.0,6.0,274.0
青木崇高,6,19031,12,60.0,-0.7999999999999989,-0.6999999999999957,11.2,52.9,10.4,52.2,15.0,58.0,9.0,1.0,34.0,1.0,10.0,35.0
青柳翔,6,11823,23,54.0,0.7000000000000002,-3.0,1.4,15.0,2.1,12.0,1.0,8.0,7.0,6.0,13.0,11.0,13.0,24.0
音尾琢真,7,18274,14,62.0,-0.5,0.8000000000000007,3.5,18.8,3.0,19.6,38.0,73.0,14.0,0.0,38.0,5.0,14.0,43.0
須藤理彩,14,80300,19,25.0,-0.7999999999999998,-2.799999999999997,5.0,41.9,4.2,39.1,16.0,17.0,12.0,4.0,14.0,5.0,16.0,19.0
須賀健太,13,59262,23,66.0,-1.4000000000000004,4.100000000000001,6.9,46.9,5.5,51.0,30.0,105.0,17.0,2.0,50.0,3.0,19.0,53.0
風吹ジュン,11,56055,17,69.0,2.6000000000000014,1.4000000000000057,16.5,68.0,19.1,69.4,10.0,45.0,10.0,3.0,42.0,16.0,13.0,58.0
風間俊介,14,76574,52,135.0,8.2,4.099999999999994,22.8,83.5,31.0,87.6,70.0,164.0,44.0,3.0,107.0,8.0,47.0,115.0
飯尾和樹,8,12815,11,69.0,1.3999999999999986,0.7000000000000028,38.2,91.3,39.6,92.0,11.0,88.0,6.0,0.0,53.0,4.0,6.0,57.0
飯豊まりえ,8,168233,53,182.0,-0.7000000000000011,2.299999999999997,12.9,44.1,12.2,46.4,75.0,255.0,43.0,5.0,155.0,12.0,48.0,167.0
香取慎吾,2,3997,12,358.0,-3.0,0.30000000000001137,28.0,95.6,25.0,95.9,25.0,562.0,12.0,0.0,315.0,33.0,12.0,348.0
香川照之,9,553904,178,301.0,-18.400000000000002,2.0,39.6,90.4,21.2,92.4,-603.0,-809.0,1.0,177.0,5.0,296.0,178.0,301.0
馬場ふみか,5,14626,45,159.0,0.5999999999999996,-0.9000000000000021,4.4,27.1,5.0,26.2,57.0,173.0,37.0,7.0,123.0,22.0,44.0,145.0
駒木根葵汰,5,7291,5,58.0,-0.29999999999999993,-0.10000000000000009,0.7,3.5,0.4,3.4,5.0,94.0,2.0,0.0,46.0,3.0,2.0,49.0
駿河太郎,9,50838,12,41.0,0.0,2.8999999999999986,6.5,48.1,6.5,51.0,13.0,27.0,8.0,1.0,23.0,6.0,9.0,29.0
高岡早紀,11,24502,16,117.0,0.0,0.19999999999998863,11.9,69.9,11.9,70.1,22.0,128.0,16.0,0.0,104.0,7.0,16.0,111.0
高島彩,24,55069,7,35.0,-1.4000000000000004,-3.5999999999999943,13.8,70.3,12.4,66.7,0.0,-5.0,2.0,2.0,4.0,9.0,4.0,13.0
高島礼子,7,30328,7,64.0,-0.7000000000000011,-1.2000000000000028,15.4,78.9,14.7,77.7,1.0,11.0,3.0,2.0,28.0,22.0,5.0,50.0
高嶋ちさ子,14,206243,67,215.0,0.1999999999999993,-1.4000000000000057,25.3,91.0,25.5,89.6,-24.0,-76.0,17.0,41.0,42.0,118.0,58.0,160.0
高杉真宙,15,259298,55,257.0,3.3999999999999986,10.200000000000003,8.3,35.8,11.7,46.0,64.0,343.0,40.0,10.0,210.0,28.0,50.0,238.0
高梨臨,16,202661,33,66.0,3.0,4.400000000000002,5.0,31.7,8.0,36.1,37.0,54.0,27.0,1.0,42.0,5.0,28.0,47.0
高橋ひとみ,7,16703,13,72.0,-0.5,-1.5,9.9,60.4,9.4,58.9,3.0,-5.0,2.0,1.0,7.0,16.0,3.0,23.0
高橋みなみ,15,36440,29,132.0,-1.5999999999999996,-1.0999999999999943,8.7,73.5,7.1,72.4,10.0,44.0,13.0,4.0,59.0,28.0,17.0,87.0
高橋メアリージュン,8,37333,25,113.0,-0.1999999999999993,0.20000000000000284,13.1,66.2,12.9,66.4,32.0,160.0,20.0,3.0,93.0,8.0,23.0,101.0
高橋一生,4,98340,11,234.0,-1.7000000000000028,1.9000000000000057,28.1,87.3,26.4,89.2,14.0,182.0,8.0,2.0,141.0,62.0,10.0,203.0
高橋光臣,6,14310,3,27.0,1.0999999999999996,2.5,3.7,19.3,4.8,21.8,3.0,14.0,2.0,1.0,12.0,7.0,3.0,19.0
高橋克典,13,134901,44,152.0,1.3999999999999986,4.6000000000000085,21.6,82.8,23.0,87.4,36.0,127.0,31.0,9.0,108.0,22.0,40.0,130.0
高橋克実,10,26194,21,69.0,2.6000000000000014,2.5,22.7,87.6,25.3,90.1,12.0,45.0,11.0,4.0,32.0,9.0,15.0,41.0
高橋惠子,7,9340,2,18.0,0.2999999999999998,-0.6999999999999957,7.8,51.3,8.1,50.6,1.0,4.0,1.0,0.0,5.0,2.0,1.0,7.0
高橋文哉,9,212664,63,382.0,4.800000000000001,6.400000000000002,6.0,18.2,10.8,24.6,150.0,839.0,61.0,2.0,353.0,21.0,63.0,374.0
高橋真麻,10,56969,42,127.0,0.6999999999999993,-0.29999999999999716,11.5,86.5,12.2,86.2,23.0,35.0,31.0,8.0,77.0,41.0,39.0,118.0
高橋英樹_(俳優),8,20812,37,135.0,2.0999999999999996,2.5,15.6,87.4,17.7,89.9,20.0,40.0,22.0,6.0,54.0,23.0,28.0,77.0
高橋茂雄,15,112074,81,167.0,3.400000000000002,0.7000000000000028,21.9,91.7,25.3,92.4,92.0,127.0,64.0,6.0,103.0,18.0,70.0,121.0
高田純次,4,10799,6,59.0,1.3999999999999986,3.0,32.6,87.4,34.0,90.4,0.0,14.0,1.0,2.0,18.0,10.0,3.0,28.0
高畑充希,4,34761,3,108.0,-2.299999999999997,0.0,30.4,83.2,28.1,83.2,4.0,132.0,2.0,0.0,88.0,7.0,2.0,95.0
高畑淳子,13,70900,37,129.0,7.800000000000001,-0.9000000000000057,11.0,80.0,18.8,79.1,7.0,35.0,19.0,9.0,62.0,34.0,28.0,96.0
髙嶋政宏,11,40159,8,52.0,0.5,3.0,7.3,78.4,7.8,81.4,2.0,3.0,2.0,1.0,12.0,11.0,3.0,23.0
髙橋ひかる,14,53489,19,186.0,-1.8999999999999995,1.3000000000000007,9.7,29.0,7.8,30.3,14.0,123.0,9.0,1.0,94.0,25.0,10.0,119.0
髙橋海人,8,92056,52,261.0,4.200000000000001,8.700000000000003,11.2,49.9,15.4,58.6,31.0,302.0,34.0,18.0,203.0,51.0,52.0,254.0
鶴田真由,12,27968,3,25.0,0.0,-0.3999999999999986,11.7,57.0,11.7,56.6,-1.0,4.0,1.0,2.0,9.0,6.0,3.0,15.0
鷲見玲奈,12,54505,23,157.0,0.3000000000000007,3.1000000000000014,7.1,41.9,7.4,45.0,22.0,185.0,17.0,6.0,128.0,25.0,23.0,153.0
麻生久美子,5,34777,8,50.0,0.40000000000000213,2.5999999999999943,18.4,63.2,18.8,65.8,-1.0,24.0,2.0,2.0,26.0,5.0,4.0,31.0
麻生祐未,7,17833,6,29.0,-0.5999999999999996,-1.3999999999999986,9.4,41.9,8.8,40.5,5.0,18.0,4.0,0.0,12.0,0.0,4.0,12.0
黒島結菜,8,219298,61,371.0,1.4000000000000004,15.900000000000002,7.6,29.2,9.0,45.1,68.0,165.0,49.0,6.0,225.0,105.0,55.0,330.0
黒木瞳,9,43191,25,77.0,-1.8000000000000007,-0.7999999999999972,19.3,83.5,17.5,82.7,17.0,47.0,17.0,3.0,44.0,9.0,20.0,53.0
黒木華,5,75513,30,156.0,1.2999999999999972,-2.299999999999997,22.1,74.5,23.4,72.2,30.0,200.0,23.0,3.0,132.0,6.0,26.0,138.0
黒沢かずこ,8,10559,8,57.0,7.900000000000002,6.400000000000006,17.2,86.5,25.1,92.9,-5.0,-11.0,1.0,5.0,12.0,21.0,6.0,33.0
黒羽麻璃央,7,31659,10,193.0,0.20000000000000007,2.0,0.9,8.8,1.1,10.8,12.0,121.0,9.0,1.0,82.0,22.0,10.0,104.0
黒谷友香,13,82033,22,53.0,-2.8999999999999995,-1.3999999999999986,9.6,60.5,6.7,59.1,12.0,36.0,12.0,5.0,29.0,11.0,17.0,40.0
齋藤飛鳥,8,76203,64,398.0,-1.0999999999999996,6.899999999999999,11.9,51.5,10.8,58.4,132.0,573.0,58.0,6.0,348.0,38.0,64.0,386.0
三宅弘城,0,0,0,200.0,0.2999999999999998,0.5999999999999943,5.0,41.2,5.3,41.8,0.0,52.0,0.0,0.0,50.0,22.0,0.0,72.0
指原莉乃,0,0,0,465.0,-0.1999999999999993,-0.7000000000000028,25.5,92.2,25.3,91.5,0.0,268.0,0.0,0.0,286.0,124.0,0.0,410.0
田鍋梨々花,0,0,0,45.0,0.19999999999999996,2.3,0.5,2.5,0.7,4.8,0.0,3.0,0.0,0.0,8.0,11.0,0.0,19.0
古川雄輝,0,0,0,49.0,-0.8999999999999999,-2.6999999999999993,3.4,25.7,2.5,23.0,0.0,34.0,0.0,0.0,26.0,7.0,0.0,33.0
高良健吾,0,0,0,64.0,2.299999999999999,5.200000000000003,8.3,48.8,10.6,54.0,0.0,64.0,0.0,0.0,39.0,9.0,0.0,48.0
ローラ_(モデル),0,0,0,271.0,-1.0999999999999979,0.20000000000000284,26.4,94.5,25.3,94.7,0.0,89.0,0.0,0.0,122.0,78.0,0.0,200.0
本郷奏多,0,0,0,56.0,-1.0999999999999996,3.0,8.7,44.6,7.6,47.6,0.0,33.0,0.0,0.0,26.0,7.0,0.0,33.0
今田美桜,0,0,0,233.0,1.1000000000000014,3.700000000000003,26.9,61.8,28.0,65.5,0.0,367.0,0.0,0.0,219.0,14.0,0.0,233.0
