name,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3
トータス松本,5,17555,12,54.0,-0.7000000000000011,4.3999999999999915,14.9,72.9,14.2,77.3,16.0,27.0,10.0,2.0,27.0,12.0,12.0,39.0,1.3697622959404901e-07,0.0003382099890855923,3.9323928938181707,66279.055900093,7.626563421832414
ナイツ_(お笑いコンビ),4,14472,2,358.0,0.0,-0.5,34.5,89.0,34.5,88.5,-2.0,264.0,0.0,2.0,243.0,62.0,2.0,305.0,1.7768449114421967e-07,0.0020214725911337286,25.44070680352574,374731.05183339276,41.57492644213539
バカリズム,6,20890,22,259.0,-1.6999999999999957,0.20000000000000284,35.9,92.2,34.2,92.4,28.0,255.0,16.0,1.0,167.0,32.0,17.0,199.0,1.9776739337322413e-08,0.0007658516928545768,24.00528239789261,545957.1743396,58.975474992332074
ヒコロヒー,11,141524,38,258.0,4.300000000000001,4.300000000000011,12.0,65.1,16.3,69.4,20.0,91.0,23.0,11.0,126.0,96.0,34.0,222.0,0.0,0.000619670343280368,23.243544922249967,486509.0652528351,49.859210432410116
ヒロミ,8,20945,45,269.0,-0.1999999999999993,1.0999999999999943,26.2,94.7,26.0,95.8,13.0,116.0,24.0,15.0,136.0,79.0,39.0,215.0,3.8965486994782784e-07,0.0023038609833730033,21.635180587080207,504006.43052454793,57.78532353300496
ビビる大木,6,9793,11,57.0,-1.3000000000000007,-0.4000000000000057,11.9,89.4,10.6,89.0,-4.0,7.0,1.0,5.0,14.0,10.0,6.0,24.0,9.586227279289086e-08,9.453597596460171e-05,4.987510897499242,92328.66622059881,10.800709548520462
ビートたけし,2,7771,8,179.0,-6.599999999999998,-0.7000000000000028,32.4,97.5,25.8,96.8,3.0,-34.0,4.0,1.0,54.0,88.0,5.0,142.0,7.408189447065427e-07,0.01998968042449008,18.597796319844743,376706.7937081609,37.59395578260459
ファーストサマーウイカ,9,58554,30,240.0,1.0,2.0,18.8,72.7,19.8,74.7,11.0,75.0,12.0,3.0,96.0,56.0,15.0,152.0,3.408075618679176e-09,0.001018257495453655,21.405158589557683,478195.65045294457,50.96486250284998
フワちゃん,7,45631,47,282.0,2.799999999999997,0.7999999999999972,16.1,95.8,18.9,96.6,80.0,211.0,39.0,7.0,183.0,87.0,46.0,270.0,4.5355857232448396e-08,0.0004584229000257169,21.017740860492772,541964.7016999428,55.43906578763754
ブラックマヨネーズ,7,7671,10,93.0,-2.0,-0.6000000000000085,24.1,91.2,22.1,90.6,9.0,23.0,7.0,2.0,43.0,29.0,9.0,72.0,5.655142102127029e-08,0.00016369049027985225,6.118027770925539,116046.98696510338,14.904761921756103
ベッキー,7,16742,7,110.0,0.40000000000000036,1.5,11.5,92.7,11.9,94.2,-3.0,17.0,2.0,5.0,48.0,41.0,7.0,89.0,9.655367937349824e-08,0.0013278097111259126,10.28233764880291,217823.67279961018,20.444842001826164
ホラン千秋,12,120135,55,222.0,1.7000000000000028,0.0,17.9,87.1,19.6,87.1,-5.0,-18.0,25.0,26.0,72.0,92.0,51.0,164.0,3.7957822426193294e-08,0.0008293523377503952,18.614425950098983,521501.4226511862,47.839737405169316
マキタスポーツ,3,7810,5,179.0,-0.20000000000000018,4.200000000000003,6.7,49.4,6.5,53.6,-1.0,-35.0,2.0,3.0,29.0,76.0,5.0,105.0,9.900325806170062e-08,0.0003539417253880667,13.888209799932886,223278.67622973502,24.540717400609793
マギー_(モデル),8,15914,18,257.0,-1.0,-1.8999999999999986,6.0,65.8,5.0,63.9,4.0,89.0,7.0,3.0,119.0,70.0,10.0,189.0,9.861499258244448e-10,2.159309500524955e-05,20.788564873996595,351667.19063261384,41.70206619614601
マツコ・デラックス,5,23182,32,456.0,-1.6000000000000014,0.30000000000001137,52.6,98.6,51.0,98.9,25.0,179.0,22.0,9.0,251.0,158.0,31.0,409.0,9.226417149143688e-08,0.0012451517317478076,32.843683169987656,915752.3100824719,101.00334578216437
ミキ_(お笑いコンビ),11,30544,30,228.0,-1.8000000000000007,-1.7999999999999972,18.8,83.2,17.0,81.4,8.0,52.0,17.0,10.0,111.0,72.0,27.0,183.0,1.4569149346935175e-08,0.0003964096085610944,17.55891289193669,383160.23401744984,39.225417051384206
ミルクボーイ,4,10400,9,200.0,1.4000000000000004,-1.2000000000000028,13.5,83.7,14.9,82.5,0.0,5.0,2.0,2.0,61.0,62.0,4.0,123.0,1.6495740323113867e-08,0.0007893029360152951,18.155877957220106,319893.1380439252,34.29513411856889
ムロツヨシ,8,48691,26,137.0,-2.6999999999999957,0.20000000000000284,49.4,92.7,46.7,92.9,23.0,184.0,16.0,2.0,112.0,9.0,18.0,121.0,1.0502354024629128e-07,0.0033835581879590837,10.624593348055845,266315.76469308935,26.429364846369324
ユースケ・サンタマリア,9,24782,8,34.0,-3.5,1.2000000000000028,20.7,88.0,17.2,89.2,3.0,6.0,4.0,1.0,12.0,10.0,5.0,22.0,1.400994642882548e-07,0.00039515939243430187,3.4833378420343775,72481.80861379641,7.077236252412305
リリー・フランキー,3,8461,3,79.0,-0.6999999999999993,1.7999999999999972,17.3,80.9,16.6,82.7,1.0,21.0,2.0,1.0,29.0,13.0,3.0,42.0,3.484521090524607e-08,0.0006184373931909992,6.6127606910676775,127918.93218365154,12.87726558830137
一ノ瀬颯,8,30458,10,52.0,-0.7,1.8000000000000007,1.4,7.6,0.7,9.4,17.0,50.0,7.0,0.0,26.0,9.0,7.0,35.0,0.0,2.8435527476204457e-05,5.0445198662219415,99067.98929544215,9.97210782571048
三吉彩花,7,30999,22,84.0,0.5,-0.19999999999999574,4.8,32.4,5.3,32.2,32.0,142.0,17.0,1.0,75.0,4.0,18.0,79.0,1.1453634883661647e-09,6.70815882729271e-05,7.698471121081769,169955.10197240952,16.211972657712153
三宅裕司,7,23528,12,59.0,1.5999999999999996,2.299999999999997,11.9,82.3,13.5,84.6,4.0,23.0,4.0,3.0,26.0,13.0,7.0,39.0,3.296992766036264e-08,3.320842579466605e-05,5.097122417003482,94378.95050571137,10.363530079136899
三戸なつめ,2,10978,0,33.0,-0.20000000000000018,-1.0999999999999943,2.7,50.8,2.5,49.7,0.0,12.0,0.0,0.0,16.0,7.0,0.0,23.0,0.0,9.823586017473043e-07,1.8831523666358936,36104.72157468996,4.050077531674761
三浦友和,5,17241,20,128.0,0.40000000000000213,0.20000000000000284,18.9,82.1,19.3,82.3,28.0,73.0,17.0,0.0,73.0,24.0,17.0,97.0,5.790355936580353e-08,0.0003185506160069198,9.930046324140857,242218.1508924155,21.615814861666024
三浦知良,12,59580,22,120.0,-1.4000000000000021,2.1000000000000085,24.1,88.3,22.7,90.4,60.0,196.0,21.0,1.0,102.0,14.0,22.0,116.0,1.1050081546403996e-09,0.00015939823528047446,11.580525673283843,294556.5723874682,25.37164877012749
三浦翔平,12,32225,37,121.0,-3.0,-1.2999999999999972,16.3,67.8,13.3,66.5,24.0,71.0,26.0,5.0,70.0,21.0,31.0,91.0,2.1484853675180272e-08,0.00013595482871703554,9.428767695735274,235312.27326034912,24.448477507735202
三浦貴大,8,28765,5,55.0,-0.5999999999999996,1.1999999999999957,4.8,43.2,4.2,44.4,-2.0,21.0,0.0,2.0,24.0,15.0,2.0,39.0,2.356612711317835e-08,0.0002601969671948926,4.494853055622327,100683.48759109617,9.430680567960437
三浦透子,4,54564,7,136.0,1.9,4.699999999999999,1.1,15.8,3.0,20.5,11.0,252.0,5.0,0.0,118.0,7.0,5.0,125.0,0.0,3.156561479198198e-05,10.960835978339857,222186.13362353365,21.27963565024758
上地雄輔,8,27412,7,61.0,2.0,1.9000000000000057,8.8,85.5,10.8,87.4,10.0,45.0,7.0,0.0,35.0,6.0,7.0,41.0,3.228747633974563e-08,0.00019721877008490574,4.535628220605601,127838.43727700898,13.670637806509134
上川隆也,7,36155,16,101.0,0.10000000000000142,-0.20000000000000284,17.2,73.3,17.3,73.1,19.0,59.0,11.0,1.0,49.0,18.0,12.0,67.0,9.035208589172541e-08,0.0006498995860676269,8.66983307119718,150016.24487036737,16.81485183335452
上戸彩,6,50335,22,155.0,-2.700000000000003,1.3999999999999915,37.0,91.7,34.3,93.1,23.0,117.0,18.0,1.0,108.0,21.0,19.0,129.0,2.2620917492499927e-08,0.0013446309957416476,16.95301756576016,447650.8443240438,44.56821608272099
上田晋也,3,7770,4,103.0,-2.099999999999998,-2.0,30.4,94.9,28.3,92.9,1.0,28.0,1.0,0.0,53.0,27.0,1.0,80.0,4.233332541710242e-08,0.00020793494868304733,9.607418784218723,203712.72552143433,23.401733898080746
上白石萌歌,10,87396,80,330.0,-2.8000000000000007,-1.5,19.3,79.6,16.5,78.1,95.0,374.0,57.0,13.0,247.0,49.0,70.0,296.0,4.506812061121376e-09,0.0005569756938088227,27.128181431961206,630574.386093116,63.76911404236649
上白石萌音,8,91817,53,337.0,-1.9000000000000021,-1.6000000000000085,24.6,84.4,22.7,82.8,61.0,376.0,45.0,7.0,255.0,44.0,52.0,299.0,1.8291202276568125e-07,0.0047277538202408825,30.603538753997608,624600.9581573113,62.45790876871601
上野樹里,10,51547,31,126.0,-1.3000000000000007,-2.299999999999997,28.7,79.5,27.4,77.2,60.0,173.0,30.0,1.0,103.0,12.0,31.0,115.0,3.3339638673121684e-07,0.0028469631046889607,9.612302529589119,236165.30864043758,24.05907839158636
与田祐希,4,25815,29,174.0,-1.2999999999999998,4.200000000000001,4.8,13.1,3.5,17.3,-25.0,192.0,8.0,20.0,141.0,27.0,28.0,168.0,9.634155529528621e-09,0.00010751974223663623,12.710604372371282,284247.7508416858,29.945156613132266
中丸雄一,17,77436,65,249.0,-0.8999999999999986,2.5,23.9,81.9,23.0,84.4,50.0,89.0,37.0,14.0,97.0,59.0,51.0,156.0,1.3867844494376706e-07,0.0005821266425872056,20.185576596407625,408993.5222045365,47.24307392359333
中井貴一,8,65874,47,154.0,1.8000000000000007,4.199999999999989,25.3,83.4,27.1,87.6,51.0,148.0,34.0,6.0,107.0,16.0,40.0,123.0,1.3368931767227487e-07,0.0004715301725625624,11.685363122297598,262482.12488083885,27.63239629612533
中尾明慶,5,31419,13,142.0,3.9000000000000004,5.1000000000000085,12.6,75.6,16.5,80.7,7.0,156.0,9.0,4.0,114.0,20.0,13.0,134.0,5.608711876007922e-08,0.0009971340857915937,10.496431274662907,273965.917673884,29.58071278439847
中居正広,11,128584,157,396.0,3.5,0.4000000000000057,29.4,96.8,32.9,97.2,-6.0,110.0,85.0,63.0,221.0,137.0,148.0,358.0,2.41561646195199e-07,0.0016188658959499004,33.00770526993354,995354.157713814,90.0486015675431
中山秀征,13,51455,28,76.0,-1.299999999999999,1.1000000000000085,14.2,90.8,12.9,91.9,27.0,61.0,24.0,2.0,56.0,8.0,26.0,64.0,1.6097420195061664e-07,0.0005282366484009946,6.069669339770261,180971.64199335728,19.858261844452983
中山美穂,9,108692,17,73.0,-0.7000000000000011,1.8000000000000114,10.3,76.6,9.6,78.4,12.0,33.0,12.0,3.0,40.0,25.0,15.0,65.0,1.1582464686313762e-07,0.0008107024772503467,5.90562730886781,134503.7731536634,14.965770799007897
中島セナ,8,1930,21,36.0,-0.4,0.19999999999999973,0.4,3.2,0.0,3.4,42.0,54.0,16.0,0.0,22.0,2.0,16.0,24.0,3.1997971742620837e-09,3.844285904904718e-06,2.477102936602281,51817.15724459687,5.36252906943603
中島健人,10,47260,36,316.0,0.6000000000000014,1.5999999999999943,18.2,75.2,18.8,76.8,76.0,525.0,32.0,4.0,272.0,27.0,36.0,299.0,3.9876999904016285e-08,0.00034907774585993267,23.41268209740281,537938.0879670784,54.280971466580255
中島裕翔,6,27801,35,220.0,0.5,2.0999999999999943,12.6,55.2,13.1,57.3,61.0,209.0,28.0,4.0,157.0,45.0,32.0,202.0,3.024602029132443e-07,0.0007380038061012943,19.977143870737443,465043.50609398267,46.53548895450527
中川大志_(俳優),15,329650,99,318.0,5.300000000000001,9.399999999999999,15.8,61.9,21.1,71.3,158.0,316.0,79.0,14.0,229.0,67.0,93.0,296.0,0.0,0,25.98093559313342,612906.3537028431,58.6434997277062
中川翔子,9,74844,65,305.0,-3.1999999999999993,0.09999999999999432,31.0,91.2,27.8,91.3,51.0,332.0,49.0,14.0,243.0,52.0,63.0,295.0,1.1364347260195057e-178,7.770063763851458e-05,25.69308494036228,688835.4085387177,66.91209532678157
中村ゆり,12,234575,49,103.0,3.1000000000000005,6.399999999999999,5.7,22.1,8.8,28.5,39.0,90.0,32.0,5.0,65.0,8.0,37.0,73.0,2.255423714357076e-08,0.00047807014669507615,7.771111949425693,186216.88687159715,18.25207056007322
中村ゆりか,4,5685,2,49.0,-0.4999999999999999,1.5999999999999996,1.4,6.4,0.9,8.0,2.0,31.0,1.0,0.0,22.0,6.0,1.0,28.0,2.2340945124903866e-08,0.0002487483963809697,4.557064197752032,60381.100800129956,8.135883205464088
中村アン,4,53946,25,276.0,-0.10000000000000142,1.4000000000000057,17.3,64.8,17.2,66.2,21.0,47.0,18.0,4.0,103.0,89.0,22.0,192.0,0.0,7.997150044558353e-05,23.390372873623246,578275.9916509737,53.889031192135256
中村俊介,11,9627,7,75.0,-1.1000000000000005,-1.4000000000000057,6.9,66.5,5.8,65.1,-1.0,12.0,0.0,1.0,15.0,14.0,1.0,29.0,0.0,1.4921014889538729e-05,6.492078177766964,174681.07474085104,11.86403198408607
中村倫也,5,24620,20,273.0,-2.3000000000000007,3.700000000000003,28.3,77.2,26.0,80.9,28.0,337.0,16.0,1.0,211.0,24.0,17.0,235.0,0.0,1.639837276187244e-05,20.750004597120448,414027.39816079405,43.20860174948998
中村勘九郎_(6代目),5,15756,10,74.0,-0.20000000000000018,1.7999999999999972,8.0,78.4,7.8,80.2,16.0,128.0,8.0,0.0,65.0,3.0,8.0,68.0,0,0,6.101427202411302,123255.15696806277,12.866994180064689
中村獅童_(2代目),6,34022,14,74.0,0.6999999999999993,4.5,9.4,85.1,10.1,89.6,20.0,90.0,12.0,2.0,61.0,10.0,14.0,71.0,0,0,6.57398704903024,149772.56710264276,15.137572168776261
中村隼人,16,1122,31,84.0,-0.19999999999999996,5.700000000000001,0.7,13.6,0.5,19.3,46.0,118.0,26.0,2.0,61.0,10.0,28.0,71.0,0,0,8.211246069195628,157645.39156209936,14.557679059086515
中村雅俊,9,28712,15,61.0,1.700000000000001,7.599999999999994,15.6,75.2,17.3,82.8,20.0,50.0,14.0,0.0,38.0,9.0,14.0,47.0,3.6539918880529006e-08,0.00031808432706297994,5.148306928338679,101862.23241768763,10.902498966915303
中村静香,8,43039,17,61.0,0.7999999999999998,3.8999999999999986,4.2,20.0,5.0,23.9,-3.0,5.0,3.0,6.0,19.0,20.0,9.0,39.0,0.0,2.4648779634757335e-05,4.792004541347426,86295.81412201999,10.642568872955865
中条あやみ,11,97216,40,208.0,-2.299999999999997,4.099999999999994,23.9,66.2,21.6,70.3,23.0,180.0,28.0,11.0,158.0,25.0,39.0,183.0,9.997668951875942e-09,0.0009055624598579974,14.977445789867906,353201.64050248807,34.4069761708038
中田圭祐,9,14442,30,107.0,0.40000000000000013,-1.9000000000000004,0.7,8.8,1.1,6.9,25.0,117.0,21.0,8.0,84.0,20.0,29.0,104.0,0.0,1.1336896388379758e-07,8.350634840105895,140995.53448431086,15.669817439010108
中谷美紀,3,11106,6,154.0,3.0,2.0,19.8,74.5,22.8,76.5,4.0,147.0,4.0,1.0,111.0,20.0,5.0,131.0,2.18172663379636e-08,0.000292456442516333,11.709113435255302,287670.71482146793,28.137765386304295
中越典子,9,21220,8,45.0,2.2,-2.299999999999997,5.1,53.5,7.3,51.2,7.0,24.0,5.0,1.0,20.0,5.0,6.0,25.0,0.0,2.4027746375767152e-05,3.4414221540704575,74017.22386371293,7.971251001238391
丸山桂里奈,15,71796,39,151.0,-1.1999999999999993,-1.7999999999999972,13.1,88.5,11.9,86.7,45.0,157.0,30.0,7.0,122.0,20.0,37.0,142.0,0.0,2.513488200459283e-05,16.687936471878825,455773.44291377615,44.33585075576701
丸山隆平,3,4149,1,64.0,-1.3999999999999986,-5.300000000000004,12.7,66.4,11.3,61.1,-1.0,66.0,0.0,1.0,45.0,12.0,1.0,57.0,2.6028235560111073e-08,2.632376848764179e-05,5.3401678507716825,110442.59241228348,11.856299800060345
久保田紗友,6,16995,11,50.0,0.09999999999999987,1.4000000000000004,1.8,8.0,1.9,9.4,13.0,55.0,8.0,1.0,33.0,8.0,9.0,41.0,3.871507087624009e-08,0.00024306694565737248,4.787820289283701,77915.29242600969,10.56080967271973
久本雅美,7,14700,12,59.0,0.6999999999999993,-1.0999999999999943,17.5,93.8,18.2,92.7,1.0,-19.0,6.0,5.0,13.0,23.0,11.0,36.0,3.135765522424182e-09,2.7161684274465198e-05,5.21252365017831,134618.59079759064,13.85694054805278
久間田琳加,10,48920,30,172.0,0.40000000000000036,2.0999999999999996,2.8,9.4,3.2,11.5,59.0,334.0,27.0,1.0,159.0,6.0,28.0,165.0,1.0300664893851613e-07,0.00037994817380133234,13.27113045060543,288970.42302433215,31.88713212413286
乙葉,8,24156,9,55.0,0.7000000000000011,-2.0,13.6,68.0,14.3,66.0,3.0,-10.0,3.0,2.0,8.0,25.0,5.0,33.0,2.389077228957352e-10,0.00021637866111822278,4.599426614047005,103433.64916062617,9.237718372565235
亀梨和也,5,11255,8,131.0,-2.6999999999999993,-1.0,21.8,93.6,19.1,92.6,1.0,79.0,3.0,4.0,70.0,40.0,7.0,110.0,3.0971323669298865e-07,0.007926219575930534,11.247787378198964,261904.06899611346,26.011374966974103
二宮和也,9,76816,65,438.0,-1.2999999999999972,1.0999999999999943,36.5,95.2,35.2,96.3,89.0,488.0,54.0,6.0,345.0,75.0,60.0,420.0,3.0065336056977857e-07,0.005226084823951683,32.17268174558963,824893.7628331592,78.78490886411304
二階堂ふみ,2,15240,6,137.0,-2.5,0.9000000000000057,24.1,80.0,21.6,80.9,9.0,73.0,4.0,0.0,69.0,31.0,4.0,100.0,5.5717461540303656e-08,0.001500587863541595,9.996259527623954,191036.23204200732,18.592845700489395
井ノ原快彦,11,64696,36,168.0,-4.099999999999998,0.7999999999999972,31.9,88.8,27.8,89.6,44.0,152.0,24.0,10.0,109.0,42.0,34.0,151.0,9.287620545748266e-08,0.00034650440276660335,12.84033790684354,301502.7039002531,30.05542560866617
井上咲楽,14,44963,28,179.0,2.3000000000000007,2.299999999999997,9.2,71.5,11.5,73.8,29.0,238.0,22.0,5.0,151.0,26.0,27.0,177.0,4.621689623883864e-09,0.0010519147144739313,14.958598815572941,391044.9690204466,37.50884141564834
井上真央,9,143119,55,235.0,7.099999999999998,1.5999999999999943,19.8,75.2,26.9,76.8,67.0,222.0,46.0,6.0,167.0,46.0,52.0,213.0,2.961383495625546e-07,0.0016216759010108848,20.111941086964862,519368.3437825159,48.959428426521804
井上祐貴,14,20583,17,52.0,-0.09999999999999998,-0.8000000000000003,0.5,4.2,0.4,3.4,29.0,63.0,15.0,1.0,34.0,7.0,16.0,41.0,0.0,0.0005078440213088336,4.197295231998946,105840.84940595698,11.472991149352078
井之脇海,16,183894,38,99.0,2.8000000000000003,8.299999999999997,3.9,31.0,6.7,39.3,18.0,96.0,20.0,9.0,68.0,13.0,29.0,81.0,9.487230512942675e-09,0.00015098638603029617,7.084287581268612,197704.3052413824,17.768372192403522
井川遥,6,27470,19,187.0,0.9000000000000021,2.5,23.9,73.3,24.8,75.8,2.0,23.0,8.0,5.0,70.0,63.0,13.0,133.0,4.1291096270984415e-08,0.0006562525476606139,15.90110236621977,399159.97359093523,37.58161595014795
井手上漠,15,77251,15,70.0,-0.40000000000000013,2.9000000000000004,1.8,12.9,1.4,15.8,19.0,109.0,11.0,1.0,61.0,3.0,12.0,64.0,2.6797414209115413e-09,3.2802280632772326e-05,5.117803036602486,91081.25370096987,10.497435063684785
井本彩花,13,32613,14,55.0,-0.2,-0.19999999999999973,0.2,4.1,0.0,3.9,22.0,81.0,11.0,1.0,40.0,4.0,12.0,44.0,3.48266913846699e-09,2.3018869447236177e-05,4.603668510257648,96398.68146001047,11.155138449043132
井桁弘恵,18,145904,55,145.0,0.2999999999999998,7.800000000000001,5.5,18.4,5.8,26.2,63.0,151.0,41.0,6.0,104.0,17.0,47.0,121.0,6.3842418484662215e-09,0.002736595152284439,14.118233297481394,285829.06943405746,28.10504950150497
井森美幸,13,17841,13,57.0,2.3000000000000007,-0.7000000000000028,20.9,86.5,23.2,85.8,1.0,4.0,4.0,4.0,14.0,12.0,8.0,26.0,1.0693395215934832e-07,0.00023200726073987078,5.506581570500536,108900.02940326423,14.36599496428495
井浦新,5,44327,7,92.0,6.899999999999999,5.100000000000001,14.3,53.5,21.2,58.6,13.0,151.0,7.0,0.0,83.0,5.0,7.0,88.0,7.806622938778227e-08,0.00039102509959159867,6.5827974487106555,156134.65692734896,15.813342642043654
今井翼,4,12087,2,49.0,-4.6,1.7999999999999972,12.0,66.9,7.4,68.7,-2.0,9.0,0.0,2.0,13.0,18.0,2.0,31.0,3.988318005422913e-08,3.823377485903197e-05,3.672148646444272,63031.29478569085,6.670886513856189
今田耕司,9,32205,26,117.0,-3.1999999999999993,-0.6999999999999886,29.2,96.1,26.0,95.4,14.0,47.0,16.0,6.0,60.0,31.0,22.0,91.0,1.6841485883998752e-07,0.00199628666583305,11.80809015125092,277205.3219392625,28.810003905646642
今野浩喜,6,10067,5,30.0,-0.9000000000000004,2.200000000000003,8.5,68.8,7.6,71.0,1.0,7.0,1.0,0.0,11.0,4.0,1.0,15.0,5.980484014880282e-08,0.0001331958498990181,3.341879360365446,43096.492451126374,5.865338062742779
仲村トオル,10,21954,16,55.0,-1.3999999999999986,4.3999999999999915,24.4,80.7,23.0,85.1,9.0,20.0,9.0,4.0,28.0,17.0,13.0,45.0,0.0,4.458739589554077e-05,4.462185595064572,114946.24152627123,11.180198982399133
仲里依紗,7,88543,59,343.0,-0.1999999999999993,1.4000000000000057,22.3,71.3,22.1,72.7,83.0,444.0,49.0,10.0,286.0,40.0,59.0,326.0,3.893163654359565e-09,0.0015168844057557298,27.67893367218749,752031.6691817141,79.267238021001
仲野太賀,4,43571,23,232.0,-0.1999999999999993,1.2000000000000028,20.2,51.9,20.0,53.1,42.0,293.0,23.0,0.0,167.0,28.0,23.0,195.0,4.050639337991715e-08,0.0010942362614518159,17.85161090396105,383134.5511755757,39.91847977318437
仲間由紀恵,6,21044,11,102.0,-1.5999999999999979,1.2999999999999972,31.7,89.0,30.1,90.3,-5.0,17.0,2.0,7.0,47.0,41.0,9.0,88.0,7.643193880110689e-08,0.0007207491691140137,6.843005387884959,187475.98730437268,16.88905475330879
伊原六花,15,107633,34,112.0,-0.40000000000000036,4.100000000000001,5.5,26.2,5.1,30.3,71.0,215.0,33.0,0.0,108.0,2.0,33.0,110.0,1.4214396899306333e-09,0.004627832180122219,9.885486921295682,215398.13473663677,20.701656782402335
伊原剛志,11,20855,13,57.0,4.300000000000001,1.5999999999999943,9.2,69.2,13.5,70.8,-4.0,15.0,2.0,5.0,17.0,9.0,7.0,26.0,0.0,3.647535792162349e-06,4.726645499341689,96879.67679038155,10.358937473360628
伊武雅刀,7,24693,14,41.0,1.4000000000000004,3.6000000000000085,15.6,79.6,17.0,83.2,6.0,14.0,5.0,0.0,13.0,3.0,5.0,16.0,3.3325834914654165e-08,0.00011025473616572532,3.565926986663704,78534.05287661194,8.53632565929547
伊沢拓司,9,46762,11,71.0,-2.700000000000001,2.799999999999997,15.8,72.2,13.1,75.0,17.0,113.0,9.0,0.0,62.0,6.0,9.0,68.0,0.0,4.989212345772064e-05,4.778314540811365,83711.24002384335,8.570397298368183
伊藤あさひ,3,2576,9,47.0,-0.29999999999999993,2.5,0.7,3.5,0.4,6.0,-3.0,8.0,3.0,6.0,18.0,15.0,9.0,33.0,0.0033842373522361027,0.00127288233679781,3.9445315368502016,74420.85955797198,8.668296882255806
伊藤歩,6,88008,2,64.0,0.20000000000000018,-0.5,2.3,14.3,2.5,13.8,-3.0,32.0,1.0,1.0,27.0,8.0,2.0,35.0,1.9440899462650805e-08,0.000255573460581231,5.8138811694655095,102643.32570020691,9.999377123391067
伊藤沙莉,7,55015,23,171.0,-1.1000000000000014,0.7000000000000028,28.0,60.9,26.9,61.6,30.0,183.0,19.0,2.0,130.0,15.0,21.0,145.0,2.9486648085004876e-08,0.00032156375400792903,18.1548850865577,443199.51683521376,42.89190741115162
伊藤淳史,6,18393,8,51.0,1.6000000000000014,3.700000000000003,20.2,82.1,21.8,85.8,0.0,13.0,1.0,1.0,13.0,8.0,2.0,21.0,0.0,8.959555009075121e-06,3.872074395852894,95304.84233794603,9.31934086383302
伊藤英明,12,135139,56,161.0,6.900000000000002,3.799999999999997,18.4,82.7,25.3,86.5,52.0,117.0,41.0,9.0,113.0,31.0,50.0,144.0,4.7504696926777774e-08,0.00013764804955206005,12.958235338012795,343091.08158164663,32.86673663527853
伊野尾慧,6,13103,5,84.0,-2.0,-1.2000000000000028,13.3,69.9,11.3,68.7,3.0,68.0,2.0,1.0,61.0,17.0,3.0,78.0,1.4609868640125114e-07,0.00024088721325487333,6.171755847953167,127730.58293921496,14.514805466162628
伊集院光,11,47690,20,96.0,-3.8999999999999986,0.29999999999999716,20.2,90.3,16.3,90.6,1.0,21.0,4.0,8.0,39.0,35.0,12.0,74.0,5.751804846106858e-08,0.0002609252221271933,9.522313383092657,184471.56918546814,20.315016008708973
佐々木希,8,44689,73,294.0,-2.6999999999999993,-1.8999999999999915,23.4,82.3,20.7,80.4,71.0,189.0,60.0,7.0,199.0,73.0,67.0,272.0,2.119943173341496e-08,0.00022842552204047832,22.332603092094914,605745.4952958227,57.703956264580256
佐々木蔵之介,5,37065,15,220.0,-0.20000000000000284,3.8999999999999915,24.1,81.2,23.9,85.1,5.0,97.0,7.0,4.0,98.0,34.0,11.0,132.0,5.475203282818015e-08,0.0003306872622386416,18.75750374004801,413560.88909511693,37.395425843199845
佐久間由衣,8,508902,48,128.0,-0.20000000000000018,9.200000000000003,6.9,25.5,6.7,34.7,87.0,131.0,43.0,1.0,85.0,22.0,44.0,107.0,1.0267875946461181e-08,8.372420837506574e-05,10.403819704733023,315272.5313532613,23.436074767394615
佐藤二朗,5,64761,28,211.0,3.3000000000000007,0.5,30.3,86.4,33.6,86.9,22.0,134.0,17.0,5.0,104.0,28.0,22.0,132.0,7.085608324874128e-08,0.0003314514975833038,19.623738934366134,421146.45353547746,40.91440450642542
佐藤健_(俳優),13,138504,67,318.0,2.0,6.200000000000003,35.9,80.7,37.9,86.9,84.0,349.0,55.0,9.0,244.0,51.0,64.0,295.0,0,0,26.909301719206187,660254.6932975469,61.72273287719496
佐藤勝利,10,47898,40,232.0,0.5,4.799999999999997,10.1,46.5,10.6,51.3,-17.0,167.0,21.0,19.0,150.0,56.0,40.0,206.0,2.356087985457947e-08,7.974636947006375e-05,17.738605089767315,431850.9291090848,44.06755502229254
佐藤大樹_(ダンサー),6,7702,14,131.0,-0.6000000000000001,-1.0999999999999996,1.8,14.7,1.2,13.6,1.0,98.0,5.0,8.0,76.0,30.0,13.0,106.0,0.0,0,9.002877235705363,203127.9146247692,23.11684371920938
佐藤寛太,3,2621,1,65.0,-1.4,-2.0,1.9,13.3,0.5,11.3,0.0,64.0,0.0,0.0,46.0,9.0,0.0,55.0,1.9330895786471173e-08,4.449406860520694e-05,5.055081867625745,99356.55201492195,10.086121482534438
