name,pop_diff_past,aware_diff_past,201902人気度,201902知名度,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3,weightedPV1,weightedPV2,weightedPV3,weightedPV4,weightedPV5,allPV,burst_weightedPV1,burst_weightedPV5
石塚英彦,-9.8,-2.6,38.6,97.5,8,10525,14,48.0,-1.9000000000000021,-1.4000000000000057,28.8,94.9,26.9,93.5,11.0,17.0,7.0,2.0,17.0,9.0,9.0,26.0,7.186679416824612e-09,1.1368534155075952e-05,4.9493363157082335,76579.17724517164,9.45036417972362,13786.774618445519,32689.670690570238,7339.563392205816,648.8077415068873,20989.17038306992,69358,2281.7722981219267,3111.694483114737
石川恋,-0.6,-5.6,2.7,15.9,14,33943,65,188.0,-0.5,3.0,2.1,10.3,1.6,13.3,47.0,66.0,32.0,8.0,62.0,35.0,40.0,97.0,0.0,1.7286477815030628e-05,15.39523411609309,306944.813105605,33.98997736769554,30745.386491076686,71830.05791094937,10436.955745733432,486.5237572469729,43968.370540296215,156717,4455.689612744818,6118.299943396973
石橋貴明,0.4,-2.6,19.6,94.5,6,29057,37,140.0,-1.8999999999999986,0.29999999999999716,20.0,91.9,18.1,92.2,22.0,54.0,23.0,11.0,84.0,44.0,34.0,128.0,1.521341570683605e-07,0.000653469708935548,9.455810399263356,241119.04081361185,26.77038778874855,39955.532460357375,94028.51554036686,18063.442601039187,1109.2830724056257,58811.97381202999,202345,5317.198839221253,8122.780165759009
石田ひかり,4.7,-5.5,8,72.9,8,28518,4,64.0,-1.8999999999999986,0.5999999999999943,12.7,67.4,10.8,68.0,1.0,46.0,2.0,1.0,40.0,10.0,3.0,50.0,9.074576333047872e-10,4.276857621370311e-05,5.043794182366429,118509.97640246022,12.853172371180277,34638.043474807855,84847.73087021527,30690.29418789738,2561.707023617567,58476.96266547529,168036,4067.122925474001,8005.368144794712
石田ゆり子,3.9,1.1,35.9,80.5,4,19277,16,211.0,0.9000000000000057,-1.3999999999999915,39.8,81.6,40.7,80.2,14.0,188.0,12.0,2.0,143.0,27.0,14.0,170.0,2.7073916986430527e-08,0.00044604076399007767,16.715259000402696,416938.9348271926,41.19805026418591,58219.25014764585,138863.89951801425,34513.37024558203,3055.792808124332,90409.44570612421,290973,4133.44217639057,6692.288542362301
石田ニコル,0.5,-1.9,3.4,27.6,8,14629,10,65.0,-1.4,3.3000000000000007,3.9,25.7,2.5,29.0,11.0,54.0,6.0,2.0,30.0,7.0,8.0,37.0,1.4244290987557448e-08,4.619649969213355e-05,5.015333995845279,85440.33050113815,9.897690727161823,12757.807072723315,30540.420872471357,8432.230031287569,620.5189728450824,19962.19303280784,63505,2692.552737096816,4715.283565217767
石野真子,-1.6,-9,12.2,77.5,8,27792,11,39.0,0.40000000000000036,0.29999999999999716,10.6,68.5,11.0,68.8,5.0,8.0,5.0,2.0,14.0,11.0,7.0,25.0,1.1346071850681668e-09,5.725307107856026e-05,3.348816523963615,69181.21725200235,7.529632650488921,28737.42294506659,68326.42355695758,16345.900459775714,1433.2584250788514,44187.32630469611,144096,3891.23002599592,5978.233583096464
磯山さやか,7.6,-1.4,10.6,69.7,12,35518,27,68.0,-2.799999999999999,0.5,18.2,68.3,15.4,68.8,33.0,64.0,20.0,0.0,49.0,8.0,20.0,57.0,1.1735019056434566e-08,0.0005438674399822648,5.825690382138617,148565.2276006883,15.160948933208365,30821.79058900814,72479.58538533188,13828.815176803559,1058.538921192941,45467.1450936367,156353,7022.177061840292,9438.582406302803
磯村勇斗,6.4,24.1,6.7,23.9,4,42908,7,260.0,2.700000000000001,1.8999999999999986,13.1,48.0,15.8,49.9,4.0,269.0,3.0,1.0,176.0,24.0,4.0,200.0,2.7868202483197942e-08,0.0005574284971596668,19.602788838651932,400383.4119003531,41.90523023159097,50903.02306380645,117800.79159351272,18062.586424370762,1864.4677170038685,71767.96588660701,263496,7812.866614591585,9616.287114422565
磯野貴理子,1.2,-2.4,13.5,89.7,13,24222,6,24.0,0.0,-1.5999999999999943,14.7,87.3,14.7,85.7,3.0,2.0,4.0,1.0,7.0,6.0,5.0,13.0,2.583654115644641e-09,0.000263501947940429,2.0726041915035984,63766.390088033055,6.441777181338839,18579.007921513705,44587.78742631619,12689.877306448747,1051.5004265147534,29428.259245711055,92211,4880.531652111402,8218.479098183487
神尾楓珠,6.5,30.5,1.8,8.1,8,88222,19,194.0,-1.0000000000000009,-1.1000000000000014,8.3,38.6,7.3,37.5,1.0,132.0,9.0,7.0,114.0,41.0,16.0,155.0,2.5771417241041207e-07,0.004872122228959158,17.4659212522104,362344.11440320016,34.13137075082161,70914.11364591206,174814.16213082522,67963.70963312853,13610.589397516731,129981.04806929277,344658,17417.68461497667,46720.974474683724
神木隆之介,6,8.1,27.8,81.1,4,33069,13,144.0,-0.8999999999999986,-0.9000000000000057,33.8,89.2,32.9,88.3,21.0,284.0,10.0,0.0,138.0,2.0,10.0,140.0,2.2113467134654654e-07,0.005455457824955144,10.582258966613395,236357.91466679046,22.887575558037387,65643.38790841031,156099.4635748924,35187.60143200449,2416.088189518452,100128.85975632789,328469,6734.203495922462,10391.075562309845
神田正輝,1.2,-5.1,5.7,80.5,7,10828,10,57.0,-0.20000000000000018,1.8999999999999915,6.9,75.4,6.7,77.3,-6.0,-51.0,1.0,5.0,5.0,43.0,6.0,48.0,2.621251840104412e-09,0.001307791616780549,5.379664376688796,118398.53519578082,10.663771906135723,19358.428292183675,46050.39469157715,11053.369725889117,988.5706537429505,29803.10739561397,97072,2247.39799519613,4053.8017156587257
福原遥,9.2,17,6.2,27.4,8,164526,53,512.0,5.700000000000001,8.899999999999999,15.4,44.4,21.1,53.3,111.0,746.0,51.0,0.0,454.0,32.0,51.0,486.0,2.7693052069220815e-07,0.007310126071966425,44.646525113331386,1389139.9805000839,119.803737684669,240961.6934167901,566667.5132679315,99097.83603834908,6983.340201906906,354310.7364848714,1220559,28004.642015801743,37371.500670764
福地桃子,1.7,5.8,1.1,15.8,12,122724,13,116.0,2.3,1.5999999999999979,2.8,21.6,5.1,23.2,13.0,161.0,11.0,1.0,108.0,3.0,12.0,111.0,5.904105010838061e-09,3.6677815978795804e-05,9.211378216568187,198250.99865832872,19.798296888400312,76214.35319262304,177090.53019097203,26735.860298449068,1908.696198737943,107873.30269880424,391967,22928.59958074476,31117.408799701938
福士蒼汰,-1.6,1.5,25.3,84.2,3,21178,16,103.0,0.9000000000000021,-0.4000000000000057,23.7,85.7,24.6,85.3,25.0,103.0,15.0,0.0,74.0,14.0,15.0,88.0,7.350807819479073e-08,0.0014565623135184681,8.089780602860534,218772.64916656312,20.964273367044857,38178.322851556535,94287.18012519521,39146.92095619599,3997.9706230738393,67027.50069141937,184117,4696.034949965206,12179.463730381569
福山雅治,-5.1,-3.5,40,97,9,161082,62,287.0,3.200000000000003,1.5,34.9,93.5,38.1,95.0,83.0,324.0,53.0,4.0,224.0,45.0,57.0,269.0,1.4252438728462868e-07,0.0077304598170180394,24.755687022029704,640664.2994013736,54.764031228555965,117404.14760260726,273160.89501075726,41368.969845334126,2412.3073045533724,166370.5739305337,602171,29090.259096865113,42081.30902938431
福澤朗,1.2,-3.4,10.1,90.3,4,3581,2,34.0,-1.0,-0.4000000000000057,11.3,86.9,10.3,86.5,0.0,20.0,0.0,0.0,17.0,2.0,0.0,19.0,5.0843177695453815e-08,4.966548111146126e-05,3.66560913506933,47930.68762488247,7.268231753757889,10029.689073134246,23738.854178651665,5301.5727745278655,502.4116327429489,15225.598148911733,50593,737.206268564241,1136.3485465694348
秋元梢,-1.6,-9.6,4.1,56.5,8,21410,6,45.0,0.2999999999999998,0.0,2.5,46.9,2.8,46.9,6.0,36.0,6.0,0.0,29.0,5.0,6.0,34.0,4.546076282186724e-09,1.1814668550364107e-05,3.526661294334393,75220.5561661765,6.880946668779639,19944.709262130706,48105.8824242572,14673.949019069883,1094.6435055411978,31951.753257191383,98513,4645.64817139029,7543.555169518991
秋山竜次,2.7,-0.9,34.5,93.3,8,19890,10,79.0,-4.5,-0.5,37.2,92.4,32.7,91.9,11.0,81.0,6.0,0.0,53.0,6.0,6.0,59.0,1.9918558176201672e-08,0.00010118793019865202,7.151391392400328,130167.1100615541,14.333625177317755,22166.95612303811,52307.83291567293,11184.72452275431,980.2161827239281,33246.76157201799,112139,4274.5501758023365,6717.689571505408
稲垣吾郎,0,-4.2,18.2,95.9,3,4600,10,186.0,-2.799999999999999,-0.4000000000000057,18.2,91.7,15.4,91.3,8.0,240.0,7.0,2.0,159.0,19.0,9.0,178.0,4.084577193931348e-08,0.00011706340873377712,15.080537161766856,291001.7891297248,29.361614242540128,25430.061354610843,61074.41997906893,16551.66027545656,1779.2281546562353,40700.06792436249,126176,692.5951475649242,1045.7997498198374
稲森いずみ,0.6,-7.8,15,72.9,7,32517,10,31.0,-0.6999999999999993,-1.1999999999999957,15.6,65.1,14.9,63.9,-5.0,-4.0,0.0,5.0,5.0,11.0,5.0,16.0,0.0,2.339795080831244e-05,3.2559263719536435,65993.66062105336,7.067307943422157,32642.21970496651,75929.8408967151,12947.05113459701,1267.6611227228075,46789.59014938635,167991,5672.816997248551,7030.451165710464
窪田正孝,2.3,11.7,21.1,67.1,9,41526,73,203.0,-2.1999999999999993,1.2000000000000028,23.4,78.8,21.2,80.0,95.0,265.0,67.0,4.0,182.0,10.0,71.0,192.0,3.3733850930903996e-09,0.00011145905050620416,14.73023239867271,371930.74135319964,34.1698438825425,43509.069324331795,101943.66651396092,17563.852926436713,1580.1513318862203,63609.12003016152,221647,5328.944511140379,7012.151313539773
竜星涼,1.9,9.2,3.2,15.8,11,148125,64,283.0,3.0,10.799999999999997,5.1,25.0,8.1,35.8,79.0,241.0,47.0,12.0,178.0,58.0,59.0,236.0,3.779930046152818e-09,0.000108999539566599,23.09301290021099,630735.432999909,58.79674059660548,103530.8530127613,255867.30646167582,116026.95276720577,7112.689382249914,178089.60559319198,498567,20873.690499749093,38172.71600811864
竹下景子,-4.4,-8.7,15,73.5,4,21441,9,51.0,3.5999999999999996,-3.1999999999999957,10.6,64.8,14.2,61.6,6.0,28.0,5.0,1.0,25.0,6.0,6.0,31.0,1.1118883777448073e-12,0.00020251308038914142,4.275828060745906,94259.50508717766,8.713472595633593,18312.798235296174,43905.58187263406,12145.177631816929,707.1140057741898,28599.814238389226,90825,4462.167947913091,7228.07182512074
竹中直人,-2.7,-4.9,32.6,91.3,3,7188,3,65.0,-1.8999999999999986,2.799999999999997,29.9,86.4,28.0,89.2,2.0,34.0,2.0,0.0,36.0,8.0,2.0,44.0,1.0751599912667168e-07,0.0002841677723438177,5.537128975611523,119781.31016686364,12.386521703681604,21606.38593928658,51093.54238173553,11257.469956960656,1144.9296681852943,32782.99215199136,109122,1389.701810284218,1915.591250086479
竹内涼真,-7.6,4.4,31,77.9,10,67830,51,247.0,0.7000000000000028,6.400000000000006,23.4,82.3,24.1,88.7,57.0,232.0,41.0,9.0,183.0,45.0,50.0,228.0,1.7055380442649824e-08,0.0005142621315429307,19.525117447314273,465269.89829507854,45.804704265349116,60463.55219780341,138294.2241450736,13910.427110157863,1211.286427697873,81345.30980810228,316556,11341.006052061763,14422.806743949208
竹野内豊,-1.6,-3.5,32.6,87.6,3,22630,34,208.0,6.899999999999999,4.6000000000000085,31.0,84.1,37.9,88.7,35.0,136.0,28.0,3.0,118.0,39.0,31.0,157.0,4.6954573717205453e-08,0.0007684044905857165,14.227359936461259,400295.1693656108,43.351533408973864,56068.5236395075,137210.02351381845,51618.35357800204,3287.671344280948,93619.18252028732,272058,4825.632836752762,8284.973814404857
笑福亭鶴瓶,-5.3,-1.2,40.2,98.2,6,24998,20,157.0,-4.5,-0.5,34.9,97.0,30.4,96.5,12.0,66.0,12.0,1.0,73.0,27.0,13.0,100.0,2.6263463976304366e-07,0.0014411849105289256,16.741950673942743,504197.1470061918,47.447108351685344,41548.00187077039,97974.97509313414,20701.778722578685,1681.7971366720205,62012.34797483592,210334,3744.4250024996254,5350.302067839112
笛木優子,-5.9,-14.3,12.4,57.3,11,17562,3,12.0,-0.09999999999999964,0.5,6.5,43.0,6.4,43.5,0.0,7.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,4.044770801299379e-05,1.014065017233212,11521.613851144233,1.8231164571309857,18289.931665616383,43466.69009767147,10335.479905439403,987.9883865642273,28132.01135990558,91874,3886.6531988380693,6107.977766295791
笹野高史,-4.6,-4.4,29.7,91.5,11,35883,14,59.0,-0.7000000000000028,1.9000000000000057,25.1,87.1,24.4,89.0,10.0,27.0,10.0,1.0,28.0,8.0,11.0,36.0,3.243325741106568e-08,8.399027180187914e-05,5.043248354616803,121722.7100542562,10.898145249645133,22996.702363798788,56267.75273988248,21420.93875011339,1135.5098635229301,38146.103143547756,111590,6955.204895750055,11183.560917289298
筧利夫,-7.2,-7.3,17.3,83.4,5,25932,7,58.0,4.6,2.1000000000000085,10.1,76.1,14.7,78.2,2.0,48.0,3.0,3.0,37.0,5.0,6.0,42.0,1.5818893088690578e-07,9.065263559898379e-05,4.5898103215398285,109503.71012912029,9.929406840542347,21354.324471764063,51807.879024255126,14827.596379681545,1657.385539239822,35229.415639371924,104641,5002.098713192911,10532.32941657103
筧美和子,0.7,-1.1,7.4,54.7,5,16644,8,65.0,-0.5,-0.30000000000000426,8.1,53.6,7.6,53.3,8.0,27.0,7.0,1.0,36.0,17.0,8.0,53.0,2.5865047682714275e-09,5.1633260603e-05,4.823234677924625,118621.51178862956,13.795505945731097,36272.895803118525,85765.23985547906,19441.51771450301,2187.140202360472,55229.845668047026,183489,2149.769927939625,4261.585065776034
箭内夢菜,1.8,2.8,0.7,3.2,11,123851,14,115.0,0.2999999999999998,-0.2999999999999998,2.5,6.0,2.8,5.7,5.0,54.0,5.0,2.0,50.0,22.0,7.0,72.0,1.6784299901044883e-08,0.0002136391877591084,10.280167170242615,201910.122184746,18.38946410758504,58433.77157533386,136757.70390850573,23941.23019226788,1055.4040712281344,84087.12722560807,297645,24493.37213775357,33747.082948795396
篠原涼子,-13.1,-1.2,34.7,91.3,7,112773,62,129.0,1.8999999999999986,0.7000000000000028,21.6,90.1,23.5,90.8,92.0,132.0,49.0,7.0,88.0,25.0,56.0,113.0,1.3499320015963166e-08,0.00023098613735290376,11.548777650382931,268040.91296989477,26.20357753839232,77812.3553021859,187256.59987464192,50427.73586764309,1528.0514084843614,121367.1970917513,382890,21335.9645490224,34813.90085349945
米倉涼子,-2.5,0.2,38.4,95.6,8,29042,37,178.0,-2.6000000000000014,-1.2999999999999972,35.9,95.8,33.3,94.5,-39.0,91.0,12.0,22.0,115.0,53.0,34.0,168.0,6.778317620915224e-09,0.0001067830187382541,15.16610543748133,423159.0244661988,38.47734199705738,40278.541700399255,96227.81927760076,23630.595394279477,3781.5286281278936,64477.01781205514,201458,6494.7362723206115,12685.36773272867
紗栄子,-0.9,-4.4,5.1,69.9,12,71323,44,222.0,2.2,2.299999999999997,4.2,65.5,6.4,67.8,2.0,29.0,13.0,17.0,84.0,88.0,30.0,172.0,2.326187896317035e-08,0.00022865659174364713,19.745961281228027,471446.9025660081,47.66164421807155,41270.92132126056,100004.44588308682,34739.424983189754,3065.4885272649512,67718.23753672754,203412,12252.03285938012,21968.797517591556
紺野まひる,0,-2.8,2.8,28.8,8,47807,13,31.0,-0.6999999999999997,1.8000000000000007,2.8,26.0,2.1,27.8,0.0,5.0,2.0,2.0,8.0,5.0,4.0,13.0,6.896597863424268e-08,5.9770604767701086e-05,2.5330004148820655,52622.591695635114,5.193581410546592,21101.592922768665,49466.266320145456,8585.36549305171,454.7314547380732,30580.04112021858,107313,8933.826952259074,12572.09090391243
紺野彩夏,0.5,1.4,0.2,3.7,15,37062,52,233.0,0.40000000000000013,0.40000000000000036,0.7,5.1,1.1,5.5,38.0,223.0,32.0,8.0,166.0,29.0,40.0,195.0,0.0,8.784914008551563e-06,17.70726681558951,329498.55206713395,39.06292982986174,32622.025602437472,78917.97985334364,23259.31824797621,3941.9303579619445,54907.53006590144,160989,6238.1943602577385,12111.684541297274
紺野美沙子,-0.2,-8.1,7.3,61.9,10,31505,8,30.0,-0.39999999999999947,1.8000000000000043,7.1,53.8,6.7,55.6,3.0,-2.0,4.0,1.0,8.0,11.0,5.0,19.0,0.0,1.5287990484390341e-06,4.63641542480473,110021.59912764755,7.442124329701995,15649.921459780957,37774.17106757585,12911.641192512223,815.3056929132141,25043.761177306125,77464,6403.474857927558,10952.475120011368
綾瀬はるか,-0.5,0,59.3,95.4,3,22221,23,351.0,-0.6999999999999957,0.5,58.8,95.4,58.1,95.9,24.0,281.0,19.0,4.0,250.0,59.0,23.0,309.0,1.3195557996843453e-07,0.0017264878580552125,24.94470955604017,578435.4561507585,54.18093176174806,80595.43547676278,197745.7381498016,70496.07089835157,10764.080633594269,141483.68076448925,391698,7945.0182449578315,18738.017869155745
綾野剛,-5.3,1.3,29.4,85.8,4,77412,57,250.0,-0.9000000000000021,1.6000000000000085,24.1,87.1,23.2,88.7,48.0,182.0,46.0,10.0,168.0,60.0,56.0,228.0,2.2885555622091564e-07,0.0017383401937368266,20.517285180341528,516634.3400997448,41.94279164870954,70893.27957065015,170665.8653701149,51051.1558717054,2667.7208536549215,111886.07597024052,349934,12481.067070378405,20129.533911079285
織田裕二,1,-3.4,21.1,91.7,1,2102,0,51.0,-1.2000000000000028,0.9000000000000057,22.1,88.3,20.9,89.2,0.0,-18.0,0.0,0.0,13.0,28.0,0.0,41.0,3.540191545897446e-08,0.0002508475157524973,4.025559840060584,69915.20926105676,7.3951605384932195,29498.19240008411,69876.96762011955,15237.991195599521,1750.3911645782223,45186.60290888302,148641,1496.7022267669588,3504.7102101213154
美村里江,1.4,-1.8,4.4,24.1,11,70497,20,47.0,0.6000000000000005,2.099999999999998,5.8,22.3,6.4,24.4,20.0,45.0,13.0,0.0,30.0,1.0,13.0,31.0,0.0,3.032340274355178e-05,5.903690488104864,116152.40922577733,10.246727561371385,44472.135199692464,110304.13119264778,42571.8388216714,9665.833473376648,83907.54631254687,214451,13846.004573417344,30045.525366080146
羽生結弦,-7.8,-2.4,42.1,98.2,5,26046,30,416.0,-2.799999999999997,0.0,34.3,95.8,31.5,95.8,67.0,654.0,25.0,3.0,340.0,57.0,28.0,397.0,3.2367687639309454e-07,0.007773704010585117,39.343778051195486,1028514.8221883542,75.94222467315754,54831.22104153939,129493.00232862738,26292.532360784255,1679.8671727263138,81689.38090125205,276574,5648.372625125832,8435.849043104241
羽田美智子,0.2,-9.2,17,70.1,12,29724,16,53.0,-0.5999999999999979,2.1000000000000014,17.2,60.9,16.6,63.0,22.0,49.0,12.0,0.0,32.0,3.0,12.0,35.0,1.3124932119238874e-08,9.613068189980961e-05,5.551727478945642,97371.39553689258,10.779701435388226,24089.206608039967,57460.17085569606,13571.997278604902,1059.1737471186798,37227.22952590098,120142,6537.766361766406,10917.883632675526
羽鳥慎一,0.2,-1.6,25.8,93.1,12,65165,17,67.0,-0.8999999999999986,-0.9000000000000057,26.0,91.5,25.1,90.6,3.0,-9.0,6.0,7.0,22.0,34.0,13.0,56.0,7.087590544865883e-08,0.0009575832933575013,5.549812473383991,169156.48945166488,14.939829672785693,36563.36104762649,85168.68839640928,13517.93235616062,813.4345302589641,52040.678111414265,187377,9435.873046452547,13153.225037495133
臼田あさ美,0.5,-4.6,6.2,35.4,8,22375,8,55.0,-3.2,-1.8000000000000007,6.7,30.8,3.5,29.0,4.0,37.0,4.0,0.0,28.0,3.0,4.0,31.0,1.4074900740283436e-08,0.00013159012755488688,4.886979114467669,95842.89563283334,11.288769026234773,22340.59234682301,53706.24258472584,14676.507465937088,3008.087614359959,37286.14080236149,111290,4047.6559246402276,9073.292484401993
舘ひろし,1.8,-4.6,24.2,91.9,6,29642,20,59.0,-3.0,2.1000000000000085,26.0,87.3,23.0,89.4,13.0,35.0,12.0,8.0,32.0,18.0,20.0,50.0,9.268180111161381e-08,0.000508183391738047,4.778053033948031,166363.05045990023,12.90888996436836,33820.93039752823,79076.18692590957,13678.507077499806,1229.977973586415,49133.58593066283,172815,4862.34822125962,5975.793996179216
船越英一郎,-0.7,-6.2,11.9,93.5,2,12231,4,74.0,-1.0999999999999996,1.7000000000000028,11.2,87.3,10.1,89.0,6.0,49.0,4.0,0.0,40.0,18.0,4.0,58.0,2.2977064656427792e-08,9.904549316824951e-05,5.9995740844048315,134666.4039107755,15.095801144901671,23076.62844573702,54171.992295923636,9269.318576458689,737.0213569756326,33827.57963630444,117189,2342.2836640659693,2995.6773118844176
芦田愛菜,14.7,-1.1,32,95.4,6,67348,23,199.0,-0.9000000000000057,1.1000000000000085,46.7,94.3,45.8,95.4,11.0,183.0,12.0,2.0,147.0,25.0,14.0,172.0,3.873418162809396e-07,0.01635607397161999,18.19741143237583,389946.281066173,39.645761010613434,109583.97060369723,262163.516601554,67239.6354115517,5744.209692164874,171636.09589859613,545410,11719.679227398858,18652.52905534476
芳根京子,9.7,9.6,11.2,52.2,7,44553,25,188.0,-2.5,-6.599999999999994,20.9,61.8,18.4,55.2,13.0,106.0,11.0,2.0,101.0,31.0,13.0,132.0,2.8468056814294775e-08,0.0007571845608550106,19.48865933403617,474652.31860633916,47.07203862420539,53782.92277952366,126318.24022515964,26063.57114705519,2224.5811500833765,79394.24015311197,273807,9275.781374097742,13550.336584375804
若村麻由美,-3,-7.8,13.8,54.3,6,52124,10,49.0,-0.40000000000000036,-1.0,10.8,46.5,10.4,45.5,13.0,17.0,6.0,0.0,15.0,8.0,6.0,23.0,4.0398693118751294e-08,0.0002381225460782223,3.3350701632954767,84190.15136427843,8.14363742396248,46719.01935012192,111501.80139241535,30690.770144182345,1758.7535606472268,71972.17078589168,233344,12665.901523587954,22603.34863002969
若林正恭,0.8,-0.7,34.2,91.5,3,7709,3,121.0,-1.8999999999999986,-0.7000000000000028,35.0,90.8,33.1,90.1,1.0,58.0,2.0,1.0,75.0,34.0,3.0,109.0,3.552248760202304e-08,0.00044064842618386194,10.533268975715691,217256.59206461307,23.773549629141325,35560.00735896629,84717.15731357268,20179.878413481903,2569.259747451082,55810.076279759516,178112,1675.973875248288,4684.623316435147
草刈正雄,-3,-3.2,26.7,89.2,7,30802,25,70.0,1.4000000000000021,2.700000000000003,23.7,86.0,25.1,88.7,33.0,46.0,18.0,3.0,36.0,16.0,21.0,52.0,0.0,0.0018490788121119492,5.093880222336562,151066.66667420664,16.161569561615543,37678.71211216193,90801.99626972417,26491.58090953794,3732.3245940049756,61867.31744154481,186869,4500.388954877527,8255.484899389088
草刈民代,-2.1,-5.8,12.2,75.2,7,7576,10,43.0,0.5,-0.9000000000000057,10.1,69.4,10.6,68.5,3.0,13.0,3.0,1.0,16.0,6.0,4.0,22.0,0.0,2.404766899252249e-06,3.652797293502943,78379.78523479833,7.756244453063546,9235.160938351568,22162.166182114743,5988.940297274333,578.6915561692701,14675.58097180391,45851,1394.873637369822,1953.2583812463538
草彅剛,3.7,-2.4,23.9,96.6,4,38393,39,316.0,-3.200000000000003,0.09999999999999432,27.6,94.2,24.4,94.3,56.0,467.0,32.0,6.0,254.0,37.0,38.0,291.0,6.909333206175558e-08,0.0005778495551191287,26.23379788955861,550530.9098337555,52.740290648794584,69537.99822145379,173971.76881316816,79081.07966005566,8783.61513821962,127641.12184500384,329873,11277.616214165257,26988.62006478542
荒川良々,-6.7,-7.3,17.7,80,3,3257,4,45.0,2.5,2.8999999999999915,11.0,72.7,13.5,75.6,1.0,19.0,1.0,0.0,16.0,3.0,1.0,19.0,0.0,6.32376995123842e-06,4.020815768700376,76207.43277145956,7.953464202215706,13745.766203547368,33409.312507674294,11282.266382219908,1207.0194883774388,22931.48734068821,67424,388.3042693296769,583.3745399581696
菅田将暉,-2.3,7.6,35.6,84.6,5,91054,32,365.0,3.3000000000000043,0.5,33.3,92.2,36.6,92.7,49.0,433.0,29.0,3.0,306.0,40.0,32.0,346.0,1.9803509505463803e-07,0.0042370907670155195,29.48926535378907,739824.4781749494,73.30232832413341,124374.22856454468,288901.3265224222,43204.460231835954,3693.689541797682,176467.6331759797,640008,17805.983621060062,22173.05535386649
菅野美穂,3.7,-2.2,26.9,87.3,5,39639,14,143.0,-1.0,-2.3999999999999915,30.6,85.1,29.6,82.7,6.0,5.0,8.0,3.0,50.0,41.0,11.0,91.0,1.262740212521678e-07,0.0010939496744129312,12.915662301112867,302684.35010574624,24.987381616613224,36524.4269317409,87209.22759495431,23902.7508458536,1470.087135814863,56438.22633947226,182301,7556.944051770961,11237.632086438916
菊池桃子,-2.2,-8.1,15.8,80,12,81242,21,71.0,-0.6999999999999993,0.6999999999999886,13.6,71.9,12.9,72.6,6.0,36.0,12.0,8.0,43.0,19.0,20.0,62.0,2.9250161626558727e-08,0.00024067842019124367,5.523816499404815,139312.35031864583,12.963200732840516,43913.0966053719,103880.08662874045,20561.3066211836,1632.2480561476132,65994.14499958932,221147,15149.606023925686,22157.913287665542
菊池風磨,15.9,22.1,6.9,42.3,12,127223,88,499.0,2.1999999999999993,3.6999999999999886,22.8,64.4,25.0,68.1,101.0,647.0,71.0,14.0,399.0,79.0,85.0,478.0,2.3404302560543497e-07,0.004453209167904412,37.649101943388146,883114.3942225734,95.88195953401247,98760.1221292938,232608.3428882257,51750.58375089248,4501.809800315579,147335.974183965,501450,23647.205556551315,30412.053834208302
菜々緒,-0.9,-1.4,26.9,88.3,7,58371,80,359.0,1.3000000000000007,-2.3000000000000114,26.0,86.9,27.3,84.6,56.0,313.0,52.0,18.0,249.0,60.0,70.0,309.0,8.975827466245413e-09,0.0004761933562362078,32.43879809829791,783687.5546290094,77.30035717191305,69489.5353209408,168605.7460506712,56360.29194066064,3294.772083829101,112631.96275627334,340312,13764.080749101922,20821.39329674613
萬波ユカ,0.1,0.3,0.4,4.1,2,126,0,11.0,0.0,-0.9000000000000004,0.5,4.4,0.5,3.5,0.0,11.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,7.029789833276115e-08,0.8330086219183562,12300.832940624141,1.0242448135723496,992.6998951448915,2358.207951132542,573.7227473902634,41.96706307528048,1513.828215209133,4985,26.231073244778113,84.09417158346301
萬田久子,0.5,-9.6,10.1,80.9,6,24603,11,60.0,-2.5,-1.0,10.6,71.3,8.1,70.3,8.0,34.0,9.0,2.0,39.0,16.0,11.0,55.0,6.004993697430807e-09,3.0318616723522694e-05,4.429056390752155,141204.60427079123,12.759742162332465,16892.910608129598,39608.4159173523,5670.353095518155,478.42383574388464,24624.876131309986,85769,4842.432181404785,6635.093704760643
葵わかな,-0.6,-7.1,7.3,49.9,6,33975,36,106.0,-0.7000000000000002,4.800000000000004,6.7,42.8,6.0,47.6,50.0,149.0,34.0,0.0,95.0,4.0,34.0,99.0,1.0089024751745704e-08,0.0001058496245873194,9.36621110460251,208296.25784813843,21.258231180365307,32712.952652461554,81546.47122295848,36314.683112396066,3274.1461065503872,58575.516621613955,155617,2161.7312331685557,5870.502126265041
蒔田彩珠,1.5,7.1,0.4,5.8,3,12099,12,74.0,0.20000000000000018,-2.8000000000000007,1.9,12.9,2.1,10.1,9.0,71.0,7.0,2.0,49.0,8.0,9.0,57.0,1.0955100501098982e-07,0.00015858810199163284,5.420251250764454,113766.90845348126,11.976847444049382,24830.928839017717,59827.643190535375,17873.906235401275,1928.3706861625017,40240.421667921466,122973,2520.274186828321,3558.702405498318
