name,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3,weightedPV1,weightedPV2,weightedPV3,weightedPV4,weightedPV5,allPV,burst_weightedPV1,burst_weightedPV5
水原希子,10,46982,30,101.0,-4.1,-1.3999999999999915,15.4,77.3,11.3,75.9,17.0,52.0,23.0,6.0,70.0,22.0,29.0,92.0,8.146455908984545e-10,1.2875613849215964e-05,7.708621869391149,191040.17032218352,19.070664091649807,36453.68433888825,85425.75554705459,13984.091782909813,1648.0690097488755,53667.989637277366,185678,6876.931237386706,10159.44145564769
水川あさみ,9,39057,37,122.0,-5.899999999999999,0.7000000000000028,23.4,71.7,17.5,72.4,43.0,132.0,31.0,0.0,106.0,5.0,31.0,111.0,7.712741774136633e-08,0.0005604771902882107,11.630056847013964,321435.2966429347,32.47352188046299,37703.52146817347,88169.62534722107,15264.922511866069,1483.0091724068916,54919.0110409616,192654,5750.840924000377,7576.223565155501
水谷果穂,10,19214,21,53.0,0.0,2.3,0.2,4.4,0.2,6.7,24.0,44.0,15.0,2.0,32.0,4.0,17.0,36.0,3.178677832750611e-08,1.2790702367565089e-05,4.351054163411443,81209.61868643004,9.754602975110975,16136.938257415359,39949.39654381388,16935.56984680662,1141.0118806166959,27938.57138303921,77294,3480.508335713153,6215.974264589164
水谷豊,9,80768,41,180.0,1.1000000000000014,0.5,28.5,89.6,29.6,90.1,41.0,211.0,34.0,6.0,146.0,19.0,40.0,165.0,9.248971042857506e-08,0.001776106109570421,13.319093364985639,381187.37222010817,37.30000274423291,72939.19016426941,171940.90396779162,33063.63434803953,1636.0548291727773,107509.56152934133,368300,14905.202564357787,22177.466115380626
水野真紀,12,51761,22,72.0,-0.20000000000000018,0.09999999999999432,7.3,66.4,7.1,66.5,13.0,48.0,12.0,8.0,42.0,20.0,20.0,62.0,4.31661925220258e-09,0.0002333534999167366,6.823161069935581,174940.69384403946,20.302212098932213,26574.052041062256,62791.5785296721,14731.619052836746,1019.8779758152391,39811.409413791305,134366,10158.657954533699,14494.800948411357
水野美紀,9,45950,16,77.0,-0.8999999999999986,-0.8999999999999915,20.5,69.6,19.6,68.7,6.0,43.0,8.0,7.0,43.0,13.0,15.0,56.0,2.4127430205403024e-08,0.00013226516797876795,6.005608362094744,170163.5467335681,17.480196842232683,41020.17775017595,97225.81154802322,22570.509810979907,1926.0588971599427,62370.157333239535,206631,9528.274175237644,16227.975677728053
永作博美,8,86438,46,153.0,5.699999999999999,0.0,22.3,74.0,28.0,74.0,73.0,180.0,41.0,4.0,123.0,14.0,45.0,137.0,2.240805863358674e-08,0.00010984991259167044,12.344434343599278,372708.2688918272,31.03088403279208,90852.30892836032,214556.67493108072,45577.801644932406,2560.442903619006,135052.24352625676,458477,7083.815385374335,11563.428124445069
永山瑛太,2,7866,1,90.0,-1.5,2.299999999999997,19.6,70.4,18.1,72.7,-1.0,95.0,0.0,1.0,68.0,17.0,1.0,85.0,1.334767452436962e-07,0.0003902285421690226,6.564623574365082,142696.04669475788,14.40142971484765,32849.92184679237,79006.82925004968,22259.441728032896,2249.1029725957446,52693.547549467105,162759,1790.3971009400443,2865.4764484626653
永山絢斗,5,27593,16,72.0,-0.3000000000000007,4.600000000000001,8.8,44.8,8.5,49.4,-10.0,-41.0,4.0,11.0,16.0,50.0,15.0,66.0,3.930075015524808e-08,0.00011671237211768265,5.82976136277321,115578.79951936581,11.333473173590823,32216.514123375662,79452.73258929032,32423.73175467978,2484.295372875176,55450.1868030499,155102,5007.695726148393,8697.771038307297
永瀬廉,6,106369,61,434.0,5.999999999999998,11.700000000000003,11.9,54.7,17.9,66.4,68.0,437.0,44.0,17.0,334.0,91.0,61.0,425.0,7.829111212768085e-09,0.00025478233349942605,34.492548990060186,827331.4965254144,82.5542559800812,143171.3095936626,345683.9707544969,102438.29053405716,8486.34902991172,230912.5393515944,705312,13163.119430543893,25885.152145054275
永瀬正敏,2,7810,1,56.0,0.9000000000000004,1.8000000000000043,5.8,60.9,6.7,62.7,2.0,32.0,1.0,0.0,24.0,6.0,1.0,30.0,5.3561303919678106e-08,0.00012067837233484493,5.5369578740095236,146389.53363098807,9.687794097813857,21116.5083767411,48939.956773745704,7416.890611527172,733.1957896610161,29862.836228783886,109067,1441.8755556845954,1725.0789844161063
永野芽郁,9,92034,82,495.0,2.299999999999997,2.299999999999997,32.7,74.2,35.0,76.5,111.0,682.0,74.0,5.0,441.0,30.0,79.0,471.0,4.0954821313462137e-07,0.0034831200056370903,39.03560765270016,917070.2785148066,88.35984601997032,101699.57972248632,236021.1089828455,35043.824247542754,2612.839788207655,143511.24602578013,523781,12538.533420973552,17016.838209956815
江口のりこ,6,91595,8,66.0,-4.100000000000001,-1.7999999999999972,27.8,73.5,23.7,71.7,7.0,50.0,6.0,2.0,40.0,10.0,8.0,50.0,1.4509232182501757e-08,0.0018332320970614988,5.612682986243171,112947.45737533836,12.309791959053618,51782.25542473239,120550.46102149555,15361.019239773643,1265.7692321657537,73723.85949539974,265198,18057.972574851035,24182.474033866172
江口洋介,6,23355,7,99.0,6.699999999999999,4.700000000000003,24.8,85.0,31.5,89.7,2.0,42.0,4.0,2.0,46.0,20.0,6.0,66.0,5.471935255234114e-08,0.00036036392910856823,6.674321065117738,155269.93208798478,16.081310903606045,40665.669480015975,95414.67562145359,16577.89730227759,1327.057253043964,59543.27691568411,206691,4432.799900007858,5865.195489317694
池松壮亮,5,68208,16,69.0,2.1000000000000005,9.900000000000006,6.2,42.3,8.3,52.2,22.0,81.0,13.0,1.0,51.0,6.0,14.0,57.0,7.696803622272655e-08,0.0002301972153647961,5.0199133987751585,98719.9961101245,10.241856046474306,48403.743362503104,113994.27218010524,24115.866600674508,1669.2326706428246,71697.00845240004,245295,13310.635689752999,17955.91333401368
池田エライザ,12,234137,86,311.0,3.1999999999999993,5.500000000000007,14.3,60.9,17.5,66.4,83.0,322.0,63.0,21.0,232.0,48.0,84.0,280.0,2.0556292737626694e-08,0.0004112236488430142,24.557322053260812,573896.2108664609,58.11526781886069,127627.44467018337,298314.9539458445,45490.20483243055,1886.1128898949385,182625.44228879234,650184,47930.43028897286,66612.73811394192
池田美優,7,113044,25,115.0,0.9000000000000021,0.0,20.2,87.4,21.1,87.4,31.0,110.0,21.0,1.0,86.0,17.0,22.0,103.0,1.4566958775339546e-08,0.00010490463249463703,9.003622534083465,283680.16375916847,23.716113886478265,85590.20487513728,203129.64770973724,45108.6138834385,4165.92769686744,130774.82177800193,430094,24516.183030268567,36682.653417450136
池脇千鶴,4,7506,0,18.0,2.1000000000000005,2.200000000000003,7.8,49.0,9.9,51.2,0.0,2.0,0.0,0.0,5.0,5.0,0.0,10.0,1.2977706609384562e-07,0.00026360634855304206,1.3567593852568367,22269.004421938163,2.4547353239568763,17770.977668436382,41749.8569138052,7971.540054295656,701.8711643484806,26232.632898607597,90310,1687.6280122184498,2178.501183305486
池間夏海,4,5389,0,12.0,0.19999999999999996,1.3000000000000003,0.5,1.9,0.7,3.2,0.0,-3.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,2.2244710278006092e-07,1.469122515653161,34281.18732764955,3.3079126302965673,8688.20790465151,20054.750110848065,2606.6917731796207,223.81827753949614,12065.830965475556,45031,776.183385737489,936.4539739071381
沢口靖子,6,65588,36,94.0,-4.5,-3.5,25.7,83.7,21.2,80.2,42.0,71.0,29.0,3.0,64.0,20.0,32.0,84.0,4.2345137410357016e-262,4.3082914474678265e-05,8.094850897525102,176769.39438820156,18.407012128537083,44906.06539009865,104642.00445424362,14200.233670253734,1491.032988492682,64526.30582170215,229884,11780.746164005843,16819.65720903942
沢村一樹,15,88815,51,130.0,-1.1999999999999993,1.6000000000000085,28.3,85.1,27.1,86.7,58.0,154.0,44.0,5.0,116.0,9.0,49.0,125.0,4.1478241899787155e-09,9.907140518619967e-05,9.111433879818463,266254.25323196856,28.2924364290611,50028.33152069595,117945.4131275545,24439.44087608156,2304.110756090261,74924.17136711263,253369,15753.049624204441,22632.36382816269
河北麻友子,13,55174,38,111.0,-0.9000000000000004,-3.0,16.3,78.2,15.4,75.2,62.0,143.0,34.0,0.0,89.0,6.0,34.0,95.0,3.121717715116477e-08,0.0002341446348301314,7.9283754006700216,216284.88333083555,20.702625174484144,34389.20222555359,81029.62215079456,14824.627770307754,1087.9033081341638,50947.45857055858,173818,10208.79746180855,14280.794189672191
河合優実,6,10110,20,86.0,0.0,-0.9,0.2,1.8,0.2,0.9,40.0,136.0,19.0,0.0,76.0,3.0,19.0,79.0,1.4808218116532714e-08,0.00011406837408929725,8.507530445610536,161402.84911544767,16.976127140820342,19178.081684265308,45428.382001549566,10283.479637413679,1284.021672006389,29470.39543386793,96825,1971.1132396548137,3995.3076324089852
河合郁人,17,31864,37,91.0,5.0,3.6000000000000014,10.8,61.4,15.8,65.0,56.0,119.0,34.0,3.0,78.0,12.0,37.0,90.0,1.0373527297618563e-10,8.243558947516733e-05,6.773657101322859,165121.95351185923,18.48818274599244,25265.86524937128,59090.120520223485,10191.553406023799,1001.0717281543014,36808.14146693164,129098,5472.984646000365,8717.052768352218
泉澤祐希,4,7815,4,55.0,0.30000000000000004,2.8000000000000007,1.8,17.9,2.1,20.7,2.0,33.0,1.0,0.0,25.0,9.0,1.0,34.0,0.0,2.549930809383124e-05,4.038510728962164,101825.98687923556,10.901780469885606,26282.23249605644,62832.07250332835,17736.59361132922,2488.667909006037,42139.40209199781,131754,7431.341244752076,10934.301742772801
泉里香,8,37260,22,94.0,0.6999999999999993,2.3000000000000007,6.9,29.0,7.6,31.3,26.0,132.0,15.0,1.0,75.0,5.0,16.0,80.0,0.0,6.983592855441864e-05,6.632885438426587,158995.1082863342,17.415791972380482,47214.98373227557,112224.82764393078,26214.570189219157,1948.848706867199,72102.172878208,236695,5051.254038958077,8179.443637641402
波瑠,6,24372,17,237.0,-2.3000000000000007,-0.4000000000000057,29.2,82.7,26.9,82.3,10.0,47.0,9.0,1.0,80.0,55.0,10.0,135.0,1.0809034108544596e-07,0.0006891491263204359,16.51867377645706,422251.8641198469,41.6209730970646,57339.1487997928,133447.14748719323,21626.74581556502,2237.671162954439,82335.83897379073,294710,4569.997972305949,7814.702987348694
津田健次郎,5,166261,35,171.0,2.9000000000000004,11.000000000000004,9.0,24.2,11.9,35.2,58.0,274.0,32.0,1.0,143.0,9.0,33.0,152.0,0.0,0.007935352988513288,16.330587393702363,302449.57907546236,28.724542117054202,177152.27172639171,418010.50722726015,90951.44819102522,8813.478118747425,266436.641257759,897276,28083.565761167847,35114.514051755206
津田寛治,9,29202,17,57.0,0.39999999999999947,1.6000000000000014,6.7,53.8,7.1,55.4,9.0,38.0,9.0,4.0,32.0,9.0,13.0,41.0,1.3517257492833116e-08,2.9039506129330284e-05,5.388319440655103,86090.55914451592,10.363803790505994,23950.742706389072,57060.086732389915,14835.291451867604,1025.454319578522,36827.15077956588,119932,5843.531816574485,8827.918190449134
浅利陽介,7,35940,12,46.0,0.7000000000000011,1.0,14.7,71.2,15.4,72.2,19.0,38.0,11.0,0.0,26.0,3.0,11.0,29.0,6.959831123519083e-09,4.798198624209229e-05,4.1187961960825605,92316.94697912048,9.498266003727291,25033.87454976942,58016.5472877982,8972.66245786412,752.0153926055489,35278.491411027986,129287,6324.864138291854,7835.469263461768
浅川梨奈,7,32586,11,61.0,-0.40000000000000013,-0.40000000000000036,1.8,5.7,1.4,5.3,8.0,50.0,7.0,0.0,41.0,9.0,7.0,50.0,0.0,6.911723488458423e-05,5.9384410122848275,137872.52869700332,12.737894787908042,32786.13955339063,77376.4547182525,16010.64917038814,1789.3084746412428,49503.18835568799,165975,7404.592314534466,11330.243153259296
浅田真央,12,29119,67,223.0,-3.5,1.3999999999999915,38.2,95.9,34.7,97.3,79.0,143.0,47.0,13.0,120.0,57.0,60.0,177.0,3.358265573326448e-07,0.0033339760260014313,20.659208120334288,562595.3203087948,45.58459269136957,24250.095831863968,57268.10283553885,11468.45139057232,728.432045983444,36108.48708064349,122315,4668.806570431015,6695.29681934118
浅田美代子,6,6832,1,47.0,-1.4000000000000004,-0.19999999999998863,12.9,70.1,11.5,69.9,-1.0,-7.0,0.0,1.0,12.0,21.0,1.0,33.0,2.0931277328489498e-08,0.00021821102677463278,3.4018427074712627,79398.00970868146,6.409483081690879,13562.642455583285,31786.384458742083,5739.622845611365,543.7362178331127,19892.601957474217,69121,1137.933256649172,1418.581856447571
浅田舞,12,30250,44,113.0,2.299999999999999,-1.2000000000000028,10.4,81.9,12.7,80.7,57.0,124.0,34.0,5.0,85.0,13.0,39.0,98.0,9.432939283133713e-09,0.0003225870914887518,8.019896544127262,237127.40210090773,24.217840460337886,16053.241169929794,38573.88074290479,11603.238496136171,642.5672889430143,25213.423485049778,79632,6018.258170580495,9342.055289495143
浅野ゆう子,10,35624,11,53.0,-1.0,2.0,15.9,77.3,14.9,79.3,1.0,20.0,2.0,2.0,22.0,12.0,4.0,34.0,2.747064396644614e-08,0.000282258443742745,4.73515320164974,100323.48995600022,11.635475962262198,26281.183493325527,62226.70216092225,13221.819626340606,1051.8805310038701,39676.18070705474,132280,7081.370787206522,9985.59383337873
浅野忠信,7,230461,39,108.0,3.0,0.7000000000000028,17.2,80.2,20.2,80.9,39.0,33.0,36.0,3.0,65.0,35.0,39.0,100.0,5.629290616328307e-08,0.00039297019967877235,9.185094162599356,258712.87186094423,19.849482857142224,79534.07739445198,179224.249674841,10410.558478755796,972.8718654236546,101529.8477703346,423351,42465.45093649113,50476.90118651949
浜田雅功,15,127116,93,366.0,-0.8999999999999986,2.1000000000000085,36.8,96.3,35.9,98.4,-2.0,80.0,48.0,34.0,200.0,120.0,82.0,320.0,9.214045836639148e-08,0.0011011485954796033,33.728069478860924,959294.2853310107,90.05515936810369,84506.93511389397,202462.36898405585,56284.81965742498,3538.5303215693207,131939.55047217562,419887,16400.44906524274,24609.207568081627
浜辺美波,2,37230,25,391.0,-3.8000000000000007,1.5999999999999943,29.6,70.4,25.8,72.0,25.0,407.0,21.0,2.0,328.0,44.0,23.0,372.0,5.256940513598748e-07,0.016864664957190266,31.549222062018536,757676.3439402408,73.04403233416569,98097.4043422808,237300.22580393826,76977.12961644374,7363.138160377871,160327.4704112512,483868,8709.434658484868,18521.778285288477
浜野謙太,6,8363,13,51.0,-1.0,-1.2999999999999972,8.1,50.3,7.1,49.0,11.0,24.0,9.0,1.0,21.0,6.0,10.0,27.0,3.60948273943169e-08,7.942616997832995e-05,3.9905599162021814,86284.15014561021,9.102308861843339,16243.245732476522,38367.092001218356,7769.5935877666825,678.9447040085623,24389.584069341818,81991,1712.3710176741558,2589.340584268602
深川麻衣,1,2667,0,68.0,-0.8999999999999999,-0.8999999999999986,2.5,9.7,1.6,8.8,0.0,86.0,0.0,0.0,48.0,7.0,0.0,55.0,0.0,1.0633963127262442e-05,4.557601349993694,123248.68620901108,13.170733281326973,24599.52676281921,57972.64359683265,10936.11934179685,1011.1616440291369,36687.07005125376,124465,504.79869936498574,644.0974211001424
深津絵里,2,5358,12,73.0,0.5,-5.199999999999989,28.0,78.1,28.5,72.9,11.0,47.0,9.0,1.0,37.0,12.0,10.0,49.0,1.0680351809965568e-07,0.0010284906890018733,6.266454835852345,147835.5384108871,13.196472191060444,34623.665528739686,82227.32260831249,18603.55508521118,1504.1532409401639,52829.60453834949,173720,667.1337701513218,913.6291523389464
深田恭子,2,5538,5,150.0,-1.2999999999999972,0.20000000000000284,34.0,91.3,32.7,91.5,-5.0,101.0,0.0,4.0,89.0,42.0,4.0,131.0,3.306714439113108e-07,0.003400453747531859,13.2811153761263,332936.4766401104,31.310204146726186,39400.80934649447,93250.87834543039,20079.251214613396,1888.3396859845318,59734.793148555844,198578,0,0
清原果耶,12,138317,110,379.0,4.300000000000001,4.799999999999997,14.5,46.7,18.8,51.5,203.0,500.0,99.0,6.0,320.0,30.0,105.0,350.0,2.1779975835128786e-07,0.0012877006334817145,26.54768022346139,654808.6793913707,66.80322661813665,138309.57039028662,323796.4305158895,46830.252176474925,3745.826659420703,200521.2773582286,703625,25895.704147445376,35594.67435169442
清水ミチコ,12,10799,13,57.0,1.5,-3.6000000000000085,19.6,86.4,21.1,82.8,10.0,22.0,9.0,2.0,27.0,14.0,11.0,41.0,2.4876802074584118e-08,4.9094813510230955e-05,5.91883722233022,127573.08255633751,11.76735445537235,10570.623676833835,24956.26783508687,4925.237298630559,393.88079245894664,15799.65928651767,53371,1264.928484527076,1643.2050002552503
清水尋也,4,9190,6,54.0,0.0,0.40000000000000213,1.4,18.9,1.4,19.3,7.0,42.0,5.0,1.0,31.0,9.0,6.0,40.0,0.0,2.9432661042933085e-05,4.3043843866674445,80260.24604321529,9.13253081706775,18788.33506453316,44041.561750765155,8492.384517550236,851.9979668819116,27657.910379157765,95860,1737.8390216662624,2212.929180497348
清野菜名,5,43511,19,184.0,2.6000000000000014,2.799999999999997,20.9,59.1,23.5,61.9,26.0,179.0,16.0,0.0,121.0,22.0,16.0,143.0,1.7298811368626483e-08,0.0001856711780603578,14.691594703926414,362130.24062016286,37.307017150817515,95110.98849665157,223071.2949573068,41460.08146395487,3359.772007890463,139284.96645363336,484295,5967.90570686456,7823.891278550294
渋谷凪咲,15,49774,39,149.0,1.4000000000000004,6.899999999999999,11.2,34.7,12.6,41.6,46.0,171.0,32.0,4.0,119.0,22.0,36.0,141.0,0.0,0.00029748432176635926,12.703970212195062,310921.7669235717,30.919519245101938,39459.75836159986,93343.23041715402,20762.293945807294,1845.9541751116535,59656.861781326385,199127,11559.127906063706,17618.757959032126
渡辺いっけい,6,18782,5,41.0,2.1000000000000014,4.3999999999999915,11.7,72.4,13.8,76.8,4.0,36.0,4.0,1.0,30.0,2.0,5.0,32.0,5.4567404846493986e-09,1.117990857824538e-05,3.495108781718755,81979.98407412828,7.797477884194153,23622.915955261455,55489.58130700957,11149.168663872319,897.3059710157127,34811.356406043895,120139,3174.1526099409084,3897.227644435968
渡辺えり,8,21798,21,161.0,1.4000000000000021,-3.700000000000003,17.2,81.8,18.6,78.1,6.0,36.0,9.0,5.0,52.0,33.0,14.0,85.0,7.860369803044943e-08,0.00010529452755819864,9.82954450195187,261927.3940747138,25.950422500134337,13994.744798062926,34648.654890119746,13870.733906817242,1487.1091271252867,24815.33666069872,67003,4572.131606081498,9523.809608937903
渡辺大知,12,67935,42,146.0,-0.20000000000000018,-0.20000000000000284,2.5,18.6,2.3,18.4,29.0,78.0,24.0,9.0,74.0,23.0,33.0,97.0,1.2125177072363546e-09,9.915796176550126e-06,11.904003049169328,250256.63389230132,25.026817292394053,42634.832283435724,98125.48954149913,10360.33688395964,531.785854618131,58151.99451185688,221247,12707.307699849876,16403.209265819864
渡辺満里奈,4,4622,9,112.0,1.5999999999999996,0.20000000000000284,14.0,73.6,15.6,73.8,-3.0,3.0,5.0,4.0,55.0,32.0,9.0,87.0,2.0039575901140774e-10,1.1998862644927953e-05,8.432683575794263,201079.03631348355,20.48360634909583,13586.153311260703,31734.331580850056,4880.99407005442,391.9490009311942,19586.66778657649,69396,1169.084796503727,1449.8553767307037
渡辺直美,7,47273,32,248.0,-1.7000000000000028,-0.20000000000000284,40.5,97.7,38.8,97.5,39.0,288.0,24.0,2.0,192.0,27.0,26.0,219.0,7.74740843937847e-08,0.0006879221457357224,18.973556418550082,490684.37308223016,50.21064069640324,33132.985939974955,77387.24656701121,14623.507039055328,1071.765897310006,47836.142324786524,169673,9130.001345183953,11410.898554077121
